HOLE:	U1351B
EXPEDITION:	317
TOP:	0.0879
BOTTOM:	486.3963
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
26.9103	898.0000	460.5528	728.9580	701.7570
27.0627	860.0000	460.5528	730.1635	693.5805
27.2151	844.0000	460.5528	731.3680	674.7390
27.3675	848.9464	460.5528	732.5759	665.9469
27.5199	868.5696	458.7633	733.7666	667.9386
27.6723	904.8076	458.4290	734.9432	670.3928
27.8247	883.9893	457.8358	736.1500	678.2979
27.9771	851.7744	457.5212	737.3730	683.3589
28.1295	842.5161	457.7899	738.5812	689.9454
28.2819	839.2258	457.8096	739.7734	690.3810
28.4343	875.5582	462.2668	740.9804	681.2835
28.5867	903.3876	462.1358	742.1888	677.5371
28.7391	893.5056	462.0768	743.3963	686.1111
28.8915	878.7737	462.3456	744.5741	702.8546
29.0439	872.6451	459.7269	745.7775	693.8099
29.1963	868.5592	457.4983	746.9857	672.8929
29.3487	839.1178	454.6108	748.1942	662.2123
29.5011	835.6774	453.1295	749.3744	668.6268
29.6535	869.1173	453.1852	750.5773	693.0753
29.8059	897.2477	454.4830	751.7719	697.5560
29.9583	882.6452	456.4822	752.9496	687.7435
30.1107	846.9666	456.4101	754.1511	672.1086
30.2631	839.0000	455.8071	755.3589	657.5334
30.4155	856.8063	456.1479	756.5676	663.5579
30.5679	884.1404	460.9397	757.7631	685.7487
30.7203	863.9031	461.4639	758.9542	702.2388
30.8727	840.9035	459.5794	760.1705	681.9297
31.0251	843.3120	458.8059	761.3700	662.2351
31.1775	848.1613	458.7240	762.5609	658.2866
31.3299	853.9680	461.1035	763.7520	672.7672
31.4823	852.5053	459.3073	764.9549	678.6495
31.6347	823.4738	455.5974	766.1521	668.8640
31.7871	802.8707	454.2503	767.3436	660.0945
31.9395	804.3334	455.9808	768.5457	666.0886
32.0919	831.9239	456.8952	769.7534	682.0092
32.2443	857.9033	456.8952	770.9500	686.1838
32.3967	827.5698	456.7018	772.1621	682.7932
32.5491	819.0966	457.1606	773.3760	670.8516
32.7015	834.3549	457.8784	774.5845	663.7759
32.8539	845.6236	458.4815	775.7831	672.7817
33.0063	854.7314	458.9043	776.9847	679.8460
33.1587	835.9349	454.9581	778.1928	674.4407
33.3111	798.9146	450.6288	779.4014	657.3543
33.4635	783.0000	450.0913	780.5999	651.8954
33.6159	794.5164	450.6615	781.7911	665.9091
33.7683	828.1931	451.1270	782.9909	684.1042
33.9207	857.9573	452.2118	784.1807	690.4727
34.0731	849.4838	453.7194	785.3636	678.6839
34.2255	819.8485	454.3027	786.5629	669.4104
34.3779	783.7412	454.0013	787.7702	663.9592
34.5303	769.2258	453.8472	788.9778	668.1794
34.6827	791.2481	453.8472	790.1777	674.7999
34.8351	802.7634	453.9881	791.3766	673.0763
34.9875	792.2260	454.5649	792.5847	676.0349
35.1399	778.7094	455.4695	793.7855	676.3904
35.2923	783.1829	456.1119	794.9695	679.5708
35.4447	808.9041	455.2630	796.1509	687.5718
35.5971	820.7311	453.8472	797.3418	702.4109
35.7495	804.8603	453.7259	798.5292	717.6589
35.9019	788.0000	453.4244	799.7255	715.5636
36.0543	788.7527	453.4670	800.9392	698.1905
36.2067	798.7739	454.0700	802.1473	697.8082
36.3591	816.1292	454.8894	803.3434	711.6769
36.5115	817.2473	456.9345	804.5353	711.5236
36.6639	804.6660	458.5207	805.7542	698.9136
36.8163	793.2260	456.9935	806.9624	691.9627
36.9687	802.8064	456.2496	808.1649	649.2157
37.1211	812.3122	454.1520	809.3611	641.8150
37.2735	812.1606	453.7095	810.5690	653.2841
37.4259	790.2044	452.3724	811.7722	670.0189
37.5783	784.3442	451.6317	812.9684	618.4933
37.7307	790.8388	451.2515	814.1766	597.1479
37.8831	802.7104	450.8746	815.3844	572.7085
38.0355	812.8171	451.4645	816.5838	600.3441
38.1879	806.5162	452.7657	817.7658	605.3707
38.3403	798.2151	453.3687	818.9741	601.7006
38.4927	796.1394	453.9717	820.1854	599.5765
38.6451	783.8388	454.4568	821.4003	623.5585
38.7975	781.1938	454.5682	822.5782	617.9006
38.9499	791.0000	455.0140	823.7755	597.1215
39.1023	792.1294	454.8108	824.9976	580.9994
39.2547	796.1934	455.0664	826.2033	545.6965
39.4071	785.7205	455.0664	827.3996	550.0962
39.5595	785.9359	455.0271	828.6227	545.9691
39.7119	798.0535	454.6895	829.8251	590.3413
39.8643	791.2150	454.1520	830.9887	616.9688
40.0167	793.9680	454.1520	832.1962	582.4006
40.1691	803.1721	454.0471	833.4055	574.9696
40.3215	805.6779	453.0017	834.6284	558.2809
40.4739	814.2581	454.2209	835.8363	567.7219
40.6263	816.8173	459.6056	837.0606	551.2888
40.7787	796.0861	458.9632	838.2851	537.0381
40.9311	797.5480	457.4064	839.4940	533.5819
41.0835	783.8924	454.4502	840.7028	513.2474
41.2359	778.9354	454.1323	841.9113	588.9896
41.3883	773.0000	452.3232	843.1345	516.8970
41.5407	779.9251	451.7201	844.3251	555.9354
41.6931	805.4418	450.8188	845.5166	539.6599
41.8455	829.2256	451.3892	846.7406	546.8622
41.9979	824.2579	454.0341	847.9332	547.7949
42.1503	799.3971	453.5751	849.1248	511.4946
42.3027	758.7092	453.2573	850.3481	510.4292
42.4551	725.4832	450.1371	851.5571	520.3605
42.6075	739.4520	451.2777	852.7574	555.6053
42.7599	755.4517	455.2631	853.9716	550.4974
42.9123	772.1727	455.6760	855.1954	539.4498
43.0647	783.6989	455.4072	856.4059	509.3896
43.2171	769.3218	454.3093	857.5992	528.4348
43.3695	787.6459	455.4630	858.7898	514.3964
43.5219	803.7421	455.9349	860.0092	539.3474
43.6743	790.0641	454.9582	861.2200	525.7840
43.8267	769.6125	451.7332	862.4006	547.2489
43.9791	753.7419	451.1040	863.6028	535.8875
44.1315	782.4530	451.8415	864.8236	521.2886
44.2839	817.0544	456.3840	866.0481	503.1163
44.4363	805.9451	457.0263	867.2595	513.6334
44.5887	749.1271	456.1873	868.4669	554.4897
44.7411	727.1289	453.6538	869.6873	545.7037
44.8935	743.0655	453.6211	870.8990	542.5926
45.0459	787.5818	455.2041	872.1199	528.5248
45.1983	804.6559	455.0074	873.3330	534.4733
45.3507	785.1065	453.6636	874.5286	531.1548
45.5031	770.6127	450.8581	875.7315	510.1077
45.6555	765.2041	449.0326	876.9513	512.8649
45.8079	775.0112	449.7144	878.1642	520.9224
45.9603	796.2583	450.1896	879.3721	536.3121
46.1127	773.9982	450.7993	880.5577	558.4915
46.2651	751.1288	451.3039	881.7652	533.1992
46.4175	748.9355	451.2122	882.9781	533.4910
46.5699	753.8066	451.8775	884.1860	547.0383
46.7223	777.8286	455.1746	885.3737	569.6453
46.8747	779.3539	455.5874	886.5798	556.8946
47.0271	769.5913	453.8439	887.7939	533.7925
47.1795	769.7742	453.5981	889.0412	368.3565
47.3319	765.1931	454.0242	890.4124	93.0607
47.4843	767.8392	455.5417	891.7751	-31.4717
47.6367	788.0972	456.0791	893.0814	-34.7128
47.7891	795.0642	454.0044	894.3798	-32.7977
47.9415	787.7741	452.4641	895.6894	-32.9507
48.0939	778.1498	452.4838	897.0225	-33.7725
48.2463	769.4191	452.4707	898.3459	-33.5890
48.3987	779.1293	452.7853	899.6705	-33.5967
48.5511	786.0533	453.5392	901.0113	-32.8932
48.7035	773.2575	455.6171	902.3672	-32.1670
48.8559	764.0537	456.9279	903.7475	-32.3505
49.0083	767.1616	456.0037	905.1684	-32.0217
49.1607	780.1293	454.4371	945.6559	339.8820
49.3131	794.4092	453.0672	994.1023	796.9439
49.4655	794.4081	452.7132	994.6603	808.4724
49.6179	772.7416	451.2515	995.2194	819.8519
49.7703	739.9235	450.0650	995.7876	837.9030
49.9227	732.9364	449.7635	996.3870	822.3572
50.0751	768.8073	449.8160	996.9973	825.1750
50.2275	795.1181	451.1074	997.6055	887.6824
50.3799	773.3541	452.4051	998.2204	874.7329
50.5323	735.3217	452.1266	998.8276	905.4497
50.6847	722.5911	452.5330	999.4368	949.5765
50.8371	734.0004	453.3392	1000.0404	974.5441
50.9895	777.2917	454.1520	1000.6442	979.4373
51.1419	793.5154	454.6273	1001.2426	994.0477
51.2943	767.0637	455.7678	1001.8297	1024.2307
51.4467	736.4503	455.7153	1002.4193	1042.1532
51.5991	725.5488	454.3847	1003.0170	1032.0013
51.7515	753.8710	452.7919	1003.6202	1028.9202
51.9039	777.7419	453.2376	1004.2258	1012.7272
52.0563	768.5905	453.3884	1004.8361	1003.5841
52.2087	737.5581	453.4866	1005.4447	978.6490
52.3611	727.0014	452.3921	1006.0549	935.6133
52.5135	761.1088	452.8246	1006.6296	1022.4541
52.6659	796.5695	454.6013	1007.2191	970.9389
52.8183	784.4187	458.6060	1007.8145	1025.7211
52.9707	755.5375	458.0587	1008.4070	1042.4717
53.1231	750.2047	457.2851	1008.9891	1056.0798
