HOLE:	U1351B
EXPEDITION:	317
TOP:	0.0880
BOTTOM:	1004.8612
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0880	5.9405	5.4348	0.1526	0.8493	0.0788	-0.3319
0.2404	7.3387	7.6075	0.1825	1.3706	-0.0182	-0.3319
0.3928	7.8166	7.9820	0.1926	1.4321	0.0243	-0.3319
0.5452	7.5483	7.8341	0.1814	1.4502	0.0200	-0.3319
0.6976	8.1241	8.1692	0.2005	1.4456	0.0079	-0.3319
0.8500	9.5415	9.4802	0.2354	1.6614	0.0410	-0.3319
1.0024	10.5699	10.0956	0.2361	1.8550	0.0899	-0.3319
1.1548	11.9303	11.0790	0.2437	2.1256	0.1762	-0.3319
1.3072	13.0580	12.4447	0.2597	2.4700	0.1373	-0.3319
1.4596	13.4495	12.9748	0.2705	2.5768	0.1354	-0.3319
1.6120	13.6003	13.1117	0.2790	2.5706	0.1495	-0.3319
1.7644	13.7271	12.6313	0.2708	2.4649	0.2362	-0.3319
1.9168	14.9699	12.8676	0.3065	2.3315	0.3611	-0.3319
2.0692	15.6941	13.3805	0.3340	2.3350	0.3518	-0.3319
2.2216	15.5731	12.4362	0.3102	2.1716	0.4498	-0.3319
2.3740	14.0330	11.4633	0.2598	2.1546	0.4485	-0.3319
2.5264	12.5500	9.4905	0.2130	1.7960	0.5010	-0.3319
2.6788	12.1184	9.3435	0.2098	1.7677	0.4693	-0.3319
2.8312	11.5668	8.8897	0.2114	1.6129	0.4010	-0.3319
2.9836	12.7991	9.6089	0.2375	1.6907	0.4806	-0.3319
3.1360	15.1324	10.8818	0.2811	1.8436	0.5949	-0.3319
3.2884	19.7651	14.3277	0.3704	2.4256	0.7458	-0.3319
3.4408	22.4185	16.0266	0.4284	2.6306	0.8594	-0.3319
3.5932	24.0319	17.5484	0.4558	2.9581	0.8603	-0.3319
3.7456	24.9459	17.8762	0.4565	3.0593	0.9646	-0.3319
3.8980	24.8016	18.7562	0.4663	3.2843	0.8469	-0.3319
4.0504	23.5065	17.2658	0.4520	2.8901	0.8548	-0.3319
4.2028	19.8178	15.2846	0.4030	2.5414	0.5838	-0.3319
4.3552	15.2708	11.4917	0.3108	1.8651	0.4711	-0.3319
4.5076	12.7246	9.8812	0.2583	1.6563	0.3873	-0.3319
4.6600	11.1316	9.2401	0.2285	1.6248	0.2698	-0.3319
4.8124	10.8436	9.2873	0.2200	1.6900	0.2576	-0.3319
4.9648	11.2523	10.4383	0.2238	2.0367	0.1649	-0.3319
5.1172	13.7513	12.3104	0.2499	2.4842	0.2471	-0.3319
5.2696	18.8056	16.4709	0.3426	3.2756	0.4017	-0.3319
5.4220	20.5874	17.2873	0.3876	3.2738	0.5275	-0.3319
5.5744	22.0239	17.7696	0.4226	3.2235	0.6441	-0.3319
5.7268	21.5256	17.1423	0.3946	3.1864	0.6395	-0.3319
5.8792	21.7160	17.5510	0.4177	3.1822	0.5943	-0.3319
6.0316	20.6890	18.0546	0.4393	3.2172	0.3953	-0.3319
6.1840	19.9527	18.1154	0.4332	3.2724	0.3014	-0.3319
6.3364	19.7430	16.7257	0.4290	2.8514	0.4510	-0.3319
6.4888	20.5867	17.8942	0.4720	2.9740	0.4071	-0.3319
6.6412	20.6984	16.6019	0.4805	2.5103	0.5868	-0.3319
6.7936	21.9155	17.8276	0.5326	2.5983	0.5985	-0.3319
6.9460	22.4271	17.9259	0.5311	2.6387	0.6576	-0.3319
7.0984	23.5557	18.9510	0.5388	2.9223	0.6634	-0.3319
7.2508	22.8755	18.4735	0.5246	2.8522	0.6386	-0.3319
7.4032	22.9134	18.9415	0.5305	2.9677	0.6039	-0.3319
7.5556	23.0987	18.8185	0.5102	3.0470	0.7239	-0.3319
7.7080	22.2956	17.9547	0.4743	2.9805	0.7530	-0.3319
7.8604	19.7544	14.7879	0.3981	2.4112	0.7848	-0.3319
8.0128	17.6137	13.4145	0.3627	2.1778	0.6874	-0.3319
8.1652	17.7953	13.3388	0.3425	2.2720	0.7151	-0.3319
8.3176	18.9450	14.5825	0.3665	2.5300	0.7054	-0.3319
8.4700	18.9174	14.8785	0.3653	2.6320	0.6260	-0.3319
8.6224	17.4331	13.4016	0.3329	2.3484	0.6451	-0.3319
8.7748	15.7154	12.1269	0.2986	2.1402	0.5725	-0.3319
8.9272	15.6644	11.4709	0.2871	1.9971	0.6353	-0.3319
9.0796	16.8325	12.4332	0.3280	2.0664	0.6415	-0.3319
9.2320	17.2415	12.5827	0.3275	2.1170	0.6313	-0.3319
9.3844	16.6696	10.9754	0.2864	1.8425	0.7275	-0.3319
9.5368	15.5104	10.2632	0.2784	1.6607	0.7041	-0.3319
9.6892	15.1758	9.9195	0.2592	1.6634	0.7039	-0.3319
9.8416	15.4120	9.1179	0.2436	1.4973	0.8452	-0.3076
9.9940	14.9848	8.4948	0.2339	1.3546	0.9002	-0.3076
