HOLE:	U1352C
EXPEDITION:	317
TOP:	102.0476
BOTTOM:	204.9176
DEPTH_WMSF	IDPH	IMPH	SFLU
124.6028	1.2166	1.0108	0.6018
124.7552	1.2144	1.0103	0.6235
124.9076	1.2084	1.0048	0.5782
125.0600	1.2120	0.9966	0.5827
125.2124	1.2103	0.9882	0.5784
125.3648	1.2069	0.9825	0.6001
125.5172	1.1948	0.9809	0.5925
125.6696	1.1974	0.9820	0.5901
125.8220	1.2004	0.9831	0.5700
125.9744	1.1899	0.9830	0.5840
126.1268	1.1894	0.9818	0.5942
126.2792	1.1868	0.9812	0.6000
126.4316	1.1855	0.9830	0.5871
126.5840	1.1881	0.9869	0.6029
126.7364	1.1887	0.9903	0.5636
126.8888	1.1889	0.9902	0.6333
127.0412	1.1870	0.9847	0.6078
127.1936	1.1837	0.9741	0.5993
127.3460	1.1852	0.9624	0.6176
127.4984	1.1878	0.9529	0.6114
127.6508	1.1882	0.9480	0.6198
127.8032	1.2021	0.9496	0.5966
127.9556	1.2015	0.9579	0.5870
128.1080	1.1961	0.9711	0.6061
128.2604	1.2069	0.9870	0.6513
128.4128	1.2144	1.0013	0.5835
128.5652	1.2102	1.0045	0.6021
128.7176	1.2053	0.9896	0.5444
128.8700	1.1956	0.9628	0.5585
129.0224	1.1918	0.9346	0.6257
129.1748	1.1478	0.9080	0.5415
129.3272	1.0835	0.8802	0.5038
129.4796	1.0601	0.8487	0.4818
129.6320	1.0649	0.8166	0.4910
129.7844	1.0940	0.7929	0.5408
129.9368	1.0725	0.7869	0.4831
130.0892	1.0734	0.8019	0.4693
130.2416	1.1419	0.8378	0.5127
130.3940	1.0826	0.8921	0.5599
130.5464	1.0692	0.9515	0.5229
130.6988	1.1262	0.9910	0.4967
130.8512	1.2547	0.9961	0.5337
131.0036	1.2709	0.9823	0.6349
131.1560	1.2566	0.9756	0.6229
131.3084	1.2135	0.9889	0.6048
131.4608	1.2797	1.0167	0.5864
131.6132	1.2801	1.0415	0.6152
131.7656	1.2886	1.0508	0.6169
131.9180	1.2835	1.0473	0.6124
132.0704	1.2518	1.0403	0.5900
132.2228	1.2518	1.0347	0.6093
132.3752	1.2695	1.0320	0.5986
132.5276	1.2523	1.0314	0.6167
132.6800	1.2625	1.0311	0.6273
132.8324	1.2537	1.0318	0.6139
132.9848	1.2507	1.0362	0.6153
133.1372	1.2744	1.0436	0.6062
133.2896	1.2989	1.0508	0.6014
133.4420	1.2886	1.0544	0.6162
133.5944	1.2827	1.0540	0.6387
133.7468	1.3035	1.0539	0.6169
133.8992	1.3133	1.0568	0.6198
134.0516	1.3126	1.0553	0.6089
134.2040	1.3120	1.0410	0.5886
134.3564	1.2914	1.0178	0.5846
134.5088	1.2510	0.9961	0.6032
134.6612	1.2471	0.9815	0.5868
134.8136	1.2536	0.9726	0.5350
134.9660	1.2482	0.9628	0.5263
135.1184	1.2391	0.9486	0.5308
135.2708	1.2415	0.9379	0.5039
135.4232	1.2515	0.9404	0.5305
135.5756	1.2470	0.9550	0.5431
135.7280	1.2416	0.9729	0.5102
135.8804	1.2568	0.9865	0.5181
136.0328	1.2692	0.9909	0.5261
136.1852	1.2656	0.9840	0.5110
136.3376	1.2603	0.9694	0.5349
136.4900	1.2625	0.9524	0.5319
136.6424	1.2347	0.9364	0.5110
136.7948	1.2364	0.9257	0.5247
136.9472	1.2382	0.9229	0.4769
137.0996	1.2188	0.9237	0.5002
137.2520	1.2140	0.9228	0.5108
137.4044	1.2028	0.9217	0.4973
137.5568	1.1981	0.9256	0.5066
137.7092	1.1964	0.9353	0.5095
137.8616	1.1951	0.9483	0.5152
138.0140	1.2029	0.9609	0.5282
138.1664	1.2153	0.9697	0.5284
138.3188	1.2036	0.9755	0.5390
138.4712	1.2134	0.9822	0.5523
138.6236	1.2402	0.9888	0.5767
138.7760	1.2187	0.9912	0.5467
138.9284	1.2237	0.9917	0.5639
139.0808	1.2635	0.9956	0.6062
139.2332	1.2451	1.0035	0.5834
139.3856	1.2704	1.0111	0.5775
139.5380	1.2642	1.0135	0.5781
139.6904	1.2622	1.0074	0.6023
139.8428	1.2176	0.9939	0.5779
139.9952	1.2166	0.9780	0.5329
140.1476	1.2071	0.9615	0.5260
140.3000	1.2030	0.9407	0.5067
140.4524	1.1959	0.9158	0.5489
140.6048	1.1935	0.8961	0.5185
140.7572	1.1980	0.8907	0.5262
140.9096	1.1835	0.9030	0.5394
141.0620	1.1843	0.9305	0.5452
141.2144	1.1808	0.9634	0.5341
141.3668	1.1994	0.9885	0.5392
141.5192	1.1930	1.0001	0.5223
141.6716	1.2034	1.0017	0.5488
141.8240	1.1886	0.9961	0.5369
141.9764	1.1933	0.9835	0.5640
142.1288	1.1898	0.9680	0.5731
142.2812	1.1912	0.9563	0.5746
142.4336	1.2109	0.9535	0.5529
142.5860	1.2038	0.9603	0.5553
142.7384	1.2222	0.9724	0.5523
142.8908	1.2193	0.9825	0.5415
143.0432	1.2190	0.9850	0.5677
143.1956	1.2184	0.9803	0.5726
143.3480	1.2034	0.9721	0.5578
143.5004	1.1923	0.9626	0.5587
143.6528	1.1957	0.9540	0.5499
143.8052	1.1948	0.9506	0.5488
143.9576	1.1988	0.9547	0.5694
144.1100	1.2001	0.9647	0.5733
144.2624	1.2035	0.9772	0.5569
144.4148	1.2058	0.9893	0.5801
144.5672	1.2100	0.9982	0.5847
144.7196	1.2299	1.0032	0.5952
144.8720	1.2308	1.0060	0.5889
145.0244	1.2578	1.0094	0.5841
145.1768	1.2649	1.0151	0.5624
145.3292	1.2691	1.0222	0.6123
145.4816	1.2669	1.0257	0.5988
145.6340	1.2721	1.0196	0.5815
145.7864	1.2712	1.0036	0.6122
145.9388	1.2700	0.9845	0.5434
146.0912	1.2734	0.9706	0.5486
146.2436	1.2728	0.9661	0.5386
146.3960	1.2725	0.9704	0.5412
146.5484	1.2705	0.9798	0.5354
146.7008	1.2545	0.9921	0.5820
146.8532	1.2746	1.0069	0.5970
147.0056	1.2687	1.0217	0.5610
147.1580	1.2535	1.0318	0.5892
147.3104	1.2528	1.0360	0.5908
147.4628	1.2711	1.0354	0.5709
147.6152	1.2562	1.0234	0.5729
147.7676	1.2356	0.9921	0.5615
147.9200	1.2428	0.9496	0.5459
148.0724	1.2408	0.9158	0.5974
148.2248	1.1945	0.9029	0.5624
148.3772	1.1556	0.9076	0.5332
148.5296	1.1660	0.9136	0.5239
148.6820	1.1647	0.9029	0.4848
148.8344	1.1237	0.8764	0.5172
148.9868	1.0972	0.8523	0.5207
149.1392	1.0906	0.8432	0.4826
149.2916	1.1048	0.8470	0.5068
149.4440	1.0976	0.8558	0.4835
149.5964	1.1348	0.8646	0.4933
149.7488	1.1423	0.8749	0.5166
149.9012	1.1276	0.8930	0.5649
150.0536	1.1369	0.9232	0.5581
150.2060	1.1625	0.9595	0.5264
150.3584	1.1939	0.9870	0.5585
150.5108	1.2174	0.9967	0.6113
150.6632	1.2240	0.9944	0.5533
150.8156	1.2239	0.9904	0.5643
150.9680	1.2234	0.9891	0.5964
151.1204	1.2144	0.9897	0.5722
151.2728	1.2108	0.9911	0.5786
151.4252	1.2126	0.9933	0.5793
151.5776	1.2240	0.9978	0.5940
151.7300	1.2285	1.0049	0.5626
151.8824	1.2180	1.0126	0.5860
152.0348	1.2271	1.0192	0.5954
152.1872	1.2563	1.0262	0.6022
152.3396	1.2720	1.0364	0.6148
152.4920	1.2750	1.0491	0.6126
152.6444	1.2745	1.0602	0.5941
152.7968	1.2777	1.0657	0.6237
152.9492	1.2759	1.0643	0.6052
153.1016	1.2776	1.0592	0.5965
153.2540	1.2745	1.0546	0.5866
153.4064	1.2735	1.0527	0.5864
153.5588	1.2851	1.0546	0.5856
153.7112	1.3115	1.0619	0.5953
153.8636	1.3036	1.0747	0.5993
154.0160	1.2937	1.0904	0.6065
154.1684	1.3015	1.1052	0.6340
154.3208	1.3207	1.1129	0.6390
154.4732	1.3288	1.1073	0.6151
154.6256	1.3201	1.0894	0.6307
154.7780	1.3337	1.0693	0.6035
154.9304	1.3379	1.0565	0.6363
155.0828	1.3313	1.0533	0.6036
155.2352	1.3418	1.0581	0.6392
155.3876	1.3468	1.0699	0.5689
155.5400	1.3526	1.0870	0.5836
155.6924	1.3531	1.1051	0.5957
155.8448	1.3560	1.1185	0.6188
155.9972	1.3781	1.1239	0.5598
156.1496	1.3909	1.1267	0.6166
156.3020	1.3959	1.1399	0.6292
156.4544	1.4209	1.1718	0.6450
156.6068	1.4369	1.2138	0.6359
156.7592	1.4406	1.2450	0.6366
156.9116	1.4389	1.2490	0.6569
157.0640	1.4283	1.2258	0.6772
157.2164	1.4284	1.1875	0.6767
157.3688	1.4141	1.1470	0.6703
157.5212	1.3473	1.1114	0.6099
157.6736	1.3114	1.0825	0.6090
157.8260	1.3287	1.0609	0.6268
157.9784	1.3081	1.0471	0.5807
158.1308	1.3052	1.0414	0.6114
158.2832	1.3009	1.0457	0.5989
158.4356	1.3166	1.0640	0.6058
158.5880	1.3531	1.0984	0.6515
158.7404	1.4082	1.1446	0.6241
158.8928	1.3865	1.1916	0.6365
159.0452	1.4112	1.2240	0.6376
159.1976	1.3894	1.2235	0.6526
159.3500	1.3622	1.1783	0.6646
159.5024	1.3094	1.0982	0.6690
159.6548	1.3057	1.0128	0.5390
159.8072	1.3030	0.9510	0.5114
159.9596	1.2806	0.9271	0.5375
160.1120	1.2136	0.9384	0.5765
160.2644	1.1969	0.9693	0.5193
160.4168	1.1899	1.0000	0.5547
160.5692	1.1884	1.0179	0.5691
160.7216	1.1924	1.0206	0.5600
160.8740	1.2298	1.0137	0.5722
161.0264	1.2523	1.0063	0.6004
161.1788	1.2510	1.0052	0.6046
161.3312	1.2432	1.0113	0.5977
161.4836	1.2257	1.0220	0.6013
161.6360	1.2293	1.0317	0.6006
161.7884	1.2410	1.0343	0.5835
161.9408	1.2142	1.0289	0.5863
162.0932	1.2113	1.0198	0.5935
162.2456	1.2091	1.0116	0.5916
162.3980	1.2069	1.0064	0.5898
162.5504	1.1998	1.0047	0.5890
162.7028	1.1982	1.0047	0.5731
162.8552	1.1949	1.0040	0.5644
163.0076	1.1918	1.0016	0.5845
163.1600	1.1912	0.9980	0.5987
163.3124	1.1900	0.9935	0.5590
163.4648	1.1893	0.9889	0.5818
163.6172	1.1864	0.9849	0.5730
163.7696	1.1832	0.9816	0.5661
163.9220	1.1822	0.9796	0.5654
164.0744	1.1770	0.9799	0.5826
164.2268	1.1786	0.9826	0.5645
164.3792	1.1801	0.9863	0.5697
164.5316	1.1771	0.9884	0.5933
164.6840	1.1723	0.9875	0.5709
164.8364	1.1715	0.9851	0.5691
164.9888	1.1772	0.9848	0.5626
165.1412	1.1768	0.9884	0.5868
165.2936	1.1767	0.9942	0.5868
165.4460	1.1868	1.0009	0.6068
165.5984	1.2036	1.0086	0.5902
165.7508	1.2059	1.0182	0.6162
165.9032	1.2027	1.0292	0.6240
166.0556	1.2100	1.0384	0.6076
166.2080	1.2136	1.0414	0.6361
166.3604	1.2144	1.0362	0.6054
166.5128	1.2113	1.0254	0.5932
166.6652	1.2092	1.0134	0.5828
166.8176	1.1833	1.0036	0.5798
166.9700	1.1957	0.9960	0.5820
167.1224	1.1899	0.9863	0.5873
167.2748	1.1675	0.9695	0.5495
167.4272	1.1691	0.9485	0.5922
167.5796	1.1716	0.9344	0.5692
167.7320	1.2113	0.9364	0.5360
167.8844	1.2267	0.9553	0.5117
168.0368	1.2079	0.9856	0.5356
168.1892	1.2188	1.0203	0.6329
168.3416	1.2626	1.0528	0.5647
168.4940	1.2966	1.0804	0.6038
168.6464	1.2908	1.1029	0.6491
168.7988	1.3251	1.1183	0.6397
168.9512	1.3450	1.1262	0.6675
169.1036	1.3482	1.1305	0.6503
169.2560	1.3500	1.1328	0.6357
169.4084	1.3499	1.1323	0.6500
169.5608	1.3496	1.1296	0.6443
169.7132	1.3381	1.1254	0.6399
169.8656	1.3161	1.1183	0.6379
170.0180	1.3211	1.1090	0.6158
170.1704	1.3216	1.1009	0.6245
170.3228	1.3005	1.0956	0.6218
170.4752	1.2751	1.0911	0.6236
170.6276	1.2648	1.0826	0.5855
170.7800	1.2501	1.0659	0.6140
170.9324	1.2266	1.0440	0.5999
171.0848	1.2090	1.0249	0.5948
171.2372	1.2021	1.0131	0.5820
171.3896	1.2003	1.0076	0.6057
171.5420	1.1831	1.0032	0.5809
171.6944	1.1688	0.9956	0.6182
171.8468	1.1676	0.9863	0.6047
171.9992	1.1660	0.9807	0.5912
172.1516	1.1638	0.9817	0.5919
172.3040	1.1626	0.9882	0.5882
172.4564	1.1544	0.9967	0.5798
172.6088	1.1457	1.0016	0.5734
172.7612	1.1461	0.9982	0.5751
172.9136	1.1491	0.9874	0.5773
173.0660	1.1427	0.9739	0.5883
173.2184	1.1411	0.9628	0.5785
173.3708	1.1298	0.9574	0.5791
173.5232	1.1270	0.9582	0.5704
173.6756	1.1310	0.9624	0.5819
173.8280	1.1349	0.9667	0.5672
173.9804	1.1294	0.9693	0.5831
174.1328	1.1326	0.9696	0.5603
174.2852	1.1391	0.9688	0.5692
174.4376	1.1310	0.9682	0.5635
174.5900	1.1371	0.9678	0.5544
174.7424	1.1443	0.9673	0.5546
174.8948	1.1506	0.9680	0.5943
175.0472	1.1743	0.9735	0.6046
175.1996	1.1815	0.9868	0.5969
175.3520	1.1875	1.0068	0.6019
175.5044	1.1903	1.0272	0.6271
175.6568	1.1932	1.0394	0.6470
175.8092	1.1987	1.0398	0.6140
175.9616	1.2130	1.0325	0.5850
176.1140	1.2206	1.0267	0.5915
176.2664	1.2243	1.0293	0.6185
176.4188	1.2345	1.0414	0.5786
176.5712	1.2475	1.0585	0.6127
176.7236	1.2530	1.0757	0.6133
176.8760	1.2762	1.0915	0.6225
177.0284	1.3211	1.1081	0.6531
177.1808	1.3356	1.1266	0.6610
177.3332	1.3420	1.1451	0.6439
177.4856	1.3470	1.1593	0.6650
177.6380	1.3581	1.1676	0.6473
177.7904	1.3798	1.1719	0.6755
177.9428	1.3767	1.1742	0.6820
178.0952	1.3797	1.1750	0.6943
178.2476	1.3743	1.1740	0.7411
178.4000	1.3718	1.1708	0.6916
178.5524	1.3672	1.1645	0.7048
178.7048	1.3451	1.1535	0.6196
178.8572	1.3194	1.1379	0.6445
179.0096	1.3234	1.1203	0.6203
179.1620	1.3236	1.1060	0.6593
179.3144	1.3107	1.0999	0.6391
179.4668	1.3069	1.1029	0.6680
179.6192	1.3090	1.1111	0.6440
179.7716	1.3092	1.1189	0.6214
179.9240	1.3081	1.1232	0.6133
180.0764	1.3064	1.1235	0.6387
180.2288	1.3078	1.1207	0.6400
180.3812	1.3096	1.1168	0.6067
180.5336	1.3058	1.1128	0.6661
180.6860	1.3084	1.1089	0.6226
180.8384	1.3090	1.1056	0.6419
180.9908	1.3047	1.1044	0.6584
181.1432	1.2998	1.1048	0.6315
181.2956	1.2944	1.1041	0.6217
181.4480	1.2925	1.0998	0.6540
181.6004	1.2902	1.0923	0.6207
181.7528	1.2781	1.0850	0.6334
181.9052	1.2573	1.0792	0.6444
182.0576	1.2588	1.0721	0.6478
182.2100	1.2492	1.0580	0.5936
182.3624	1.2123	1.0367	0.6238
182.5148	1.2062	1.0151	0.6311
182.6672	1.2135	1.0000	0.5847
182.8196	1.1908	0.9943	0.5852
182.9720	1.1908	0.9955	0.5775
183.1244	1.1867	0.9993	0.5963
183.2768	1.1897	1.0038	0.6136
183.4292	1.1932	1.0096	0.6059
183.5816	1.1975	1.0148	0.6350
183.7340	1.2027	1.0139	0.5883
183.8864	1.2049	1.0031	0.5622
184.0388	1.2114	0.9843	0.5881
184.1912	1.2104	0.9635	0.5506
184.3436	1.2157	0.9491	0.5586
184.4960	1.2344	0.9457	0.5500
184.6484	1.2568	0.9515	0.4843
184.8008	1.2630	0.9597	0.5023
184.9532	1.2499	0.9629	0.4903
185.1056	1.2477	0.9604	0.4679
185.2580	1.2616	0.9557	0.4995
185.4104	1.2318	0.9350	0.4316
185.5628	1.2313	0.8757	0.3794
185.7152	1.2292	0.7898	0.4117
185.8676	1.1595	0.7167	0.4060
186.0200	1.0683	0.6759	0.4139
186.1724	1.0150	0.6586	0.3623
186.3248	1.0071	0.6406	0.3340
186.4772	0.9997	0.6032	0.3476
186.6296	0.9072	0.5542	0.3230
186.7820	0.8320	0.5131	0.3101
186.9344	0.8119	0.4871	0.2768
187.0868	0.7348	0.4717	0.3057
187.2392	0.6824	0.4614	0.2976
187.3916	0.7128	0.4543	0.2765
187.5440	0.7561	0.4486	0.2790
187.6964	0.6709	0.4411	0.2672
187.8488	0.6646	0.4327	0.2674
188.0012	0.6834	0.4301	0.3017
188.1536	0.6764	0.4407	0.3507
188.3060	0.6730	0.4638	0.2998
188.4584	0.6811	0.4900	0.2710
188.6108	0.7661	0.5119	0.3301
188.7632	0.9832	0.5380	0.4423
188.9156	0.9378	0.5902	0.4929
189.0680	0.8128	0.6855	0.4420
189.2204	0.9751	0.8063	0.4830
189.3728	1.1512	0.8824	0.4208
189.5252	1.1658	0.8756	0.5401
189.6776	1.1736	0.8415	0.6096
189.8300	1.2086	0.8356	0.5805
189.9824	1.2231	0.8686	0.5173
190.1348	1.2283	0.9187	0.5989
190.2872	1.2164	0.9505	0.5921
190.4396	1.1757	0.9505	0.6129
190.5920	1.1898	0.9348	0.6078
190.7444	1.1896	0.9164	0.6030
190.8968	1.1398	0.8975	0.5928
191.0492	1.1184	0.8804	0.5999
191.2016	1.1120	0.8693	0.5850
191.3540	1.1041	0.8686	0.5932
191.5064	1.1023	0.8798	0.5874
191.6588	1.0988	0.8957	0.5913
191.8112	1.0954	0.9052	0.5932
191.9636	1.0945	0.9044	0.6064
192.1160	1.0914	0.8982	0.5791
192.2684	1.0947	0.8921	0.6043
192.4208	1.0946	0.8891	0.5907
192.5732	1.0926	0.8902	0.5919
192.7256	1.0914	0.8939	0.6038
192.8780	1.0858	0.8985	0.5965
193.0304	1.0846	0.9037	0.6082
193.1828	1.0848	0.9080	0.6080
193.3352	1.0841	0.9095	0.5825
193.4876	1.0838	0.9080	0.5996
193.6400	1.0843	0.9062	0.6025
193.7924	1.0874	0.9074	0.6326
193.9448	1.0900	0.9131	0.6256
194.0972	1.0940	0.9216	0.6329
194.2496	1.0963	0.9294	0.6216
194.4020	1.0978	0.9338	0.6476
194.5544	1.0986	0.9352	0.6400
194.7068	1.1027	0.9359	0.6468
194.8592	1.1040	0.9377	0.6357
195.0116	1.1061	0.9406	0.6504
195.1640	1.1089	0.9438	0.6375
195.3164	1.1109	0.9469	0.6155
195.4688	1.1215	0.9499	0.6074
195.6212	1.1252	0.9538	0.6492
195.7736	1.1239	0.9593	0.6847
195.9260	1.1254	0.9666	0.6964
196.0784	1.1320	0.9741	0.6730
196.2308	1.1330	0.9792	0.6873
196.3832	1.1336	0.9800	0.6753
196.5356	1.1310	0.9767	0.6700
196.6880	1.1297	0.9714	0.6623
196.8404	1.1334	0.9671	0.6806
196.9928	1.1334	0.9664	0.6455
197.1452	1.1417	0.9708	0.6777
197.2976	1.1516	0.9797	0.6547
197.4500	1.1461	0.9910	0.6709
197.6024	1.1487	1.0014	0.6853
197.7548	1.1694	1.0074	0.6570
197.9072	1.1937	1.0097	0.6838
198.0596	1.1844	1.0141	0.6940
198.2120	1.1940	1.0260	0.6975
198.3644	1.2230	1.0456	0.7126
198.5168	1.2260	1.0669	0.7066
198.6692	1.2296	1.0801	0.7246
198.8216	1.2300	1.0801	0.7300
198.9740	1.2307	1.0716	0.7500
199.1264	1.2307	1.0605	0.7409
199.2788	1.2154	1.0475	0.6918
199.4312	1.2064	1.0325	0.6879
199.5836	1.2103	1.0188	0.6798
199.7360	1.2168	1.0104	0.6712
199.8884	1.2320	1.0101	0.6810
200.0408	1.2405	1.0199	0.6787
200.1932	1.3038	1.0413	0.7167
200.3456	1.3211	1.0754	0.7564
200.4980	1.3233	1.1190	0.7712
200.6504	1.3316	1.1528	0.7812
200.8028	1.3001	1.1465	0.7368
200.9552	1.2816	1.0921	0.7448
201.1076	1.2768	1.0193	0.6130
201.2600	1.2718	0.9653	0.5389
201.4124	1.2465	0.9497	0.5435
201.5648	1.2402	0.9713	0.5669
201.7172	1.2313	1.0104	0.5852
201.8696	1.1650	1.0371	0.6294
202.0220	1.1374	1.0323	0.6095
202.1744	1.1602	1.0022	0.6172
202.3268	1.1866	0.9676	0.6612
202.4792	1.1835	0.9445	0.6396
202.6316	1.1855	0.9373	0.6660
202.7840	1.1683	0.9421	0.6384
202.9364	1.1619	0.9502	0.6292
203.0888	1.1593	0.9500	0.6156
203.2412	1.1199	0.9328	0.5540
203.3936	1.0990	0.9017	0.5593
203.5460	1.0959	0.8697	0.5530
203.6984	1.0933	0.8492	0.5687
203.8508	1.0912	0.8450	0.5674
204.0032	1.0898	0.8558	0.5838
204.1556	1.0892	0.8785	0.5420
204.3080	1.0892	0.9104	0.5598
204.4604	1.0897	0.9475	0.5630
204.6128	1.0903	0.9818	0.5411
204.7652	1.0910	1.0023	0.5597
204.9176	1.0916	1.0036	0.5650
