HOLE:	U1352C
EXPEDITION:	317
TOP:	0.0920
BOTTOM:	204.9176
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
23.2568	1624.0000	366.6744	2313.9600	1116.9811
23.4092	1598.0000	366.3696	2312.4719	1105.2495
23.5616	1566.0000	366.0648	2310.9661	1077.5205
23.7140	1556.0000	366.3696	2309.4761	1088.1855
23.8664	1643.0000	365.7600	2307.9885	1136.1781
24.0188	1667.0000	366.0648	2306.4866	1147.1985
24.1712	1626.0000	366.0648	2304.9834	1135.1116
24.3236	1609.0000	366.0648	2303.4956	1119.4695
24.4760	1610.0000	366.3696	2301.9895	1124.8020
24.6284	1619.0000	367.5888	2300.4829	1145.7765
24.7808	1632.0000	368.8080	2298.9934	1139.3776
24.9332	1589.0000	368.8080	2297.5044	1132.6230
25.0856	1636.0000	368.1984	2296.0176	1131.2010
25.2380	1643.0000	368.1984	2294.5454	1136.5336
25.3904	1624.0000	369.1128	2293.0381	1117.6920
25.5428	1604.0000	370.0272	2291.5486	1101.3390
25.6952	1569.0000	369.7224	2290.0759	1092.8070
25.8476	1583.0000	367.5888	2288.5869	1111.2931
26.0000	1643.0000	366.9792	2287.1140	1130.4900
26.1524	1646.0000	369.4176	2285.6074	1134.7560
26.3048	1634.0000	369.7224	2284.1326	1115.5591
26.4572	1523.0000	369.1128	2282.6440	1046.9475
26.6096	1557.0000	367.2840	2281.1580	1066.8556
26.7620	1623.0000	366.3696	2279.6680	1119.1140
26.9144	1652.0000	367.8936	2278.1780	1130.8456
27.0668	1608.0000	367.5888	2276.6709	1097.0730
27.2192	1610.0000	366.6744	2275.1960	1084.2750
27.3716	1559.0000	365.7600	2273.6904	1093.8735
27.5240	1611.0000	364.2360	2272.2014	1112.0040
27.6764	1668.0000	363.9312	2270.7134	1146.8430
27.8288	1596.0000	364.5408	2269.1890	1128.3571
27.9812	1515.0000	367.2840	2267.6951	1043.3926
28.1336	1585.0000	368.1984	2266.1870	1086.0525
28.2860	1584.0000	366.9792	2264.6851	1107.0271
28.4384	1670.0000	366.0648	2263.2170	1151.1090
28.5908	1642.0000	365.4552	2261.7114	1128.7125
28.7432	1507.0000	370.0272	2260.2014	1042.3260
28.8956	1493.0000	370.9416	2258.7271	1004.9985
29.0480	1584.0000	368.8080	2257.2405	1091.7405
29.2004	1624.0000	369.1128	2255.7544	1119.1140
29.3528	1648.0000	368.8080	2254.2671	1120.8915
29.5052	1602.0000	368.5032	2252.7944	1099.5615
29.6576	1602.0000	367.2840	2251.3064	1092.0961
29.8100	1540.0000	368.1984	2249.8149	1044.4590
29.9624	1589.0000	369.4176	2248.3064	1082.1421
30.1148	1651.0000	369.1128	2246.8274	1115.9146
30.2672	1675.0000	367.8936	2245.3665	1138.3110
30.4196	1623.0000	367.8936	2243.8616	1115.9146
30.5720	1528.0000	368.5032	2242.3545	1052.2800
30.7244	1563.0000	368.1984	2240.8816	1083.2085
30.8768	1621.0000	367.8936	2239.3916	1115.9146
31.0292	1631.0000	366.6744	2237.9045	1114.8480
31.1816	1580.0000	365.7600	2236.4099	1107.0271
31.3340	1598.0000	365.7600	2234.9126	1108.0935
31.4864	1633.0000	364.8456	2233.4231	1129.0680
31.6388	1620.0000	365.7600	2231.9160	1116.9811
31.7912	1471.0000	366.9792	2230.4080	1000.3770
31.9436	1546.0000	366.3696	2228.9180	1059.3900
32.0960	1669.0000	366.0648	2227.4309	1150.0425
32.2484	1696.0000	366.9792	2225.9275	1183.8151
32.4008	1616.0000	368.5032	2224.4221	1103.1166
32.5532	1528.0000	369.1128	2222.9314	1056.1906
32.7056	1600.0000	367.8936	2221.4424	1083.9196
32.8580	1606.0000	368.1984	2219.9541	1117.6920
33.0104	1641.0000	368.8080	2218.4824	1122.3136
33.1628	1612.0000	369.7224	2216.9775	1123.3800
33.3152	1652.0000	369.1128	2215.5056	1140.4441
33.4676	1626.0000	369.1128	2214.0161	1129.4236
33.6200	1577.0000	369.4176	2212.5276	1077.5205
33.7724	1598.0000	369.1128	2211.0400	1092.4515
33.9248	1644.0000	368.8080	2209.5520	1128.3571
34.0772	1649.0000	367.8936	2208.0640	1142.5770
34.2296	1636.0000	368.1984	2206.5759	1126.2240
34.3820	1591.0000	368.5032	2205.1035	1099.5615
34.5344	1616.0000	367.8936	2203.5984	1115.5591
34.6868	1642.0000	366.9792	2202.1089	1125.5131
34.8392	1631.0000	365.7600	2200.6365	1129.4236
34.9916	1648.0000	365.4552	2199.1311	1149.6870
35.1440	1668.0000	363.9312	2197.6255	1143.9990
35.2964	1488.0000	366.6744	2196.1355	1014.2415
35.4488	1571.0000	366.6744	2194.6306	1066.8556
35.6012	1668.0000	364.8456	2193.1440	1144.3545
35.7536	1718.0000	364.8456	2191.6389	1180.2600
35.9060	1631.0000	367.2840	2190.1326	1107.3826
36.0584	1561.0000	366.9792	2188.6270	1078.2316
36.2108	1617.0000	366.9792	2187.1394	1118.0475
36.3632	1676.0000	367.2840	2185.6504	1139.3776
36.5156	1665.0000	367.8936	2184.1445	1135.1116
36.6680	1645.0000	368.1984	2182.6570	1123.3800
36.8204	1639.0000	368.5032	2181.1855	1132.2676
36.9728	1625.0000	368.5032	2179.6785	1127.2905
37.1252	1658.0000	368.1984	2178.2056	1143.6436
37.2776	1676.0000	366.9792	2176.7180	1163.1960
37.4300	1678.0000	366.3696	2175.2151	1145.7765
37.5824	1631.0000	368.5032	2173.7104	1112.7151
37.7348	1644.0000	368.1984	2172.2380	1137.2445
37.8872	1692.0000	366.3696	2170.7500	1165.6846
38.0396	1671.0000	366.3696	2169.2456	1147.5541
38.1920	1624.0000	366.6744	2167.7566	1123.0245
38.3444	1650.0000	366.9792	2166.2485	1126.5796
38.4968	1676.0000	366.3696	2164.7590	1151.8201
38.6492	1699.0000	365.7600	2163.2715	1161.4186
38.8016	1656.0000	366.0648	2161.7666	1112.7151
38.9540	1606.0000	365.7600	2160.2610	1094.9401
39.1064	1662.0000	364.8456	2158.7729	1146.1321
39.2588	1741.0000	364.2360	2157.2690	1169.9506
39.4112	1707.0000	364.2360	2155.7639	1151.4646
39.5636	1635.0000	366.9792	2154.2429	1107.3826
39.7160	1677.0000	367.2840	2152.7729	1132.2676
39.8684	1680.0000	368.1984	2151.2676	1142.9325
40.0208	1715.0000	366.6744	2149.7615	1151.1090
40.1732	1727.0000	366.9792	2148.2734	1150.0425
40.3256	1672.0000	367.2840	2146.7866	1131.5565
