HOLE:	U1352C
EXPEDITION:	317
TOP:	0.0920
BOTTOM:	184.9532
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
0.0920	22.8527	22.4306	0.6522	3.3707	0.0916	-999.2500
0.2444	23.2017	22.1783	0.6190	3.4838	0.1696	-999.2500
0.3968	22.9009	22.6148	0.5997	3.7364	0.0686	-999.2500
0.5492	25.4384	24.6652	0.6718	3.9715	0.1662	-999.2500
0.7016	29.9017	28.5893	0.8356	4.2702	0.2402	-999.2500
0.8540	33.0361	30.2297	0.9270	4.2604	0.4381	-999.2500
1.0064	33.0770	28.7163	0.8854	4.0191	0.6732	-999.2500
1.1588	32.1317	28.4685	0.8288	4.2710	0.6069	-999.2500
1.3112	32.4504	28.7422	0.8549	4.2058	0.5422	-999.2500
1.4636	33.4986	30.0853	0.9293	4.2005	0.4704	-999.2500
1.6160	34.7427	29.2799	0.9330	3.9214	0.6918	-999.2500
1.7684	37.2702	30.2574	0.9738	3.9956	0.8998	-999.2500
1.9208	39.4860	32.1243	1.0783	3.9824	0.9486	-999.2500
2.0732	40.9649	31.5483	1.1107	3.6080	1.2122	-999.2500
2.2256	41.0200	31.6881	1.0934	3.7540	1.1713	-999.2500
2.3780	42.3910	32.3672	1.0381	4.2954	1.2710	-999.2500
2.5304	43.9529	32.9819	0.9568	4.9685	1.4785	-999.2500
2.6828	45.1245	34.5533	0.9407	5.5661	1.4226	-999.2500
2.8352	43.6783	33.2784	0.9222	5.2660	1.3466	-999.2500
2.9876	41.3925	30.8540	0.8737	4.7726	1.4443	-999.2500
3.1400	40.1529	28.4698	0.7907	4.4947	1.7238	-999.2500
3.2924	40.0539	26.9197	0.7072	4.4865	2.0013	-999.2500
3.4448	40.2411	27.2689	0.6885	4.7074	2.0359	-999.2500
3.5972	39.6573	26.6396	0.6338	4.8265	2.0692	-999.2500
3.7496	37.9439	24.9495	0.5482	4.7858	2.0661	-999.2500
3.9020	36.2318	23.8209	0.5185	4.5981	1.9666	-999.2500
4.0544	36.2932	23.6053	0.5184	4.5299	1.9904	-999.2500
4.2068	37.2962	24.4852	0.5668	4.5283	1.9704	-999.2500
4.3592	38.1602	25.5124	0.6366	4.4489	1.9253	-999.2500
4.5116	37.8098	25.1612	0.6273	4.3906	1.9840	-999.2500
4.6640	36.3227	22.8334	0.5683	3.9906	2.0795	-999.2500
4.8164	36.7577	23.1180	0.6072	3.8540	2.0299	-999.2500
4.9688	37.9359	25.1172	0.6707	4.1229	1.9185	-999.2500
5.1212	38.8918	25.6424	0.7280	3.9560	2.0271	-999.2500
5.2736	42.2724	27.4966	0.8032	4.1099	2.2190	-999.2500
5.4260	42.2936	29.4119	0.8900	4.2161	1.9392	-999.2500
5.5784	40.8309	29.7021	0.9048	4.2223	1.6702	-999.2500
5.7308	37.5564	26.8859	0.8441	3.6748	1.5806	-999.2500
5.8832	34.0517	24.8853	0.7787	3.4166	1.4097	-999.2500
6.0356	33.5688	24.6489	0.7700	3.3917	1.3696	-999.2500
6.1880	31.2541	22.4713	0.7090	3.0509	1.2989	-999.2500
6.3404	29.5436	22.7141	0.7253	3.0338	1.0083	-999.2500
6.4928	28.1832	22.7206	0.6740	3.3362	0.7851	-999.2500
6.6452	26.0540	21.3211	0.6593	2.9733	0.6629	-999.2500
6.7976	24.0813	19.9339	0.5859	2.9587	0.4740	-999.2500
6.9500	19.7674	16.1455	0.4546	2.5126	0.4602	-999.2500
7.1024	16.7614	13.2566	0.3649	2.1118	0.4791	-999.2500
7.2548	13.9609	10.7107	0.2910	1.7288	0.4654	-999.2500
7.4072	13.6563	9.8247	0.2613	1.6185	0.5877	-999.2500
7.5596	18.7669	12.7393	0.3715	1.9078	0.8695	-999.2500
7.7120	23.5958	16.3727	0.4769	2.4545	1.0419	-999.2500
7.8644	28.3788	19.1325	0.5953	2.6460	1.2856	-999.2500
8.0168	27.8815	19.2059	0.6156	2.5508	1.2628	-999.2500
8.1692	30.2501	19.6371	0.6554	2.4556	1.4854	-999.2500
8.3216	33.2713	21.1216	0.6764	2.8084	1.6835	-999.2500
8.4740	34.4642	23.3949	0.7149	3.3113	1.4863	-999.2500
8.6264	32.8824	22.4402	0.6982	3.1036	1.3320	-999.2500
8.7788	31.3079	21.6114	0.6505	3.1172	1.2028	-999.2500
8.9312	29.7363	22.3461	0.6515	3.3469	0.8652	-999.2500
9.0836	32.1377	26.9260	0.7342	4.3309	0.5648	-999.2500
9.2360	32.6688	28.5198	0.7723	4.6185	0.3885	-999.2500
9.3884	35.1720	31.8427	0.8408	5.2824	0.3092	-999.2500
9.5408	34.2500	31.9398	0.7837	5.6480	0.2539	-999.2500
9.6932	35.6345	32.0857	0.7983	5.6092	0.3998	-999.2500
9.8456	36.2231	34.5045	0.8334	6.1788	0.2232	-999.2500
9.9980	35.8463	35.6858	0.8685	6.3517	0.1559	-999.2500
10.1504	33.5533	32.3955	0.8078	5.6528	0.3694	-999.2500
10.3028	31.2507	30.4806	0.7767	5.2211	0.3715	-999.2500
10.4552	28.3213	26.7196	0.7122	4.3933	0.5218	-999.2500
10.6076	26.8640	22.8775	0.6255	3.6695	0.8096	-999.2500
10.7600	26.5136	20.9312	0.6206	3.0746	0.9377	-999.2500
10.9124	27.7429	21.7301	0.6376	3.2309	0.9941	-999.2500
11.0648	28.8174	20.8439	0.6270	3.0090	1.2289	-999.2500
11.2172	29.3252	19.9054	0.6287	2.6980	1.3819	-999.2500
11.3696	31.7317	22.1358	0.6536	3.2674	1.4310	-999.2500
11.5220	31.4068	22.5760	0.6538	3.4070	1.3285	-999.2500
11.6744	30.8362	20.9513	0.5811	3.3118	1.3728	-999.2500
11.8268	29.5962	20.5684	0.5582	3.3232	1.2392	-999.2500
11.9792	30.6197	22.4678	0.5864	3.7673	1.0804	-999.2500
12.1316	30.6931	24.6989	0.5922	4.4483	0.7121	-999.2500
12.2840	28.5799	22.3105	0.5379	4.0011	0.7315	-999.2500
12.4364	26.9471	22.1957	0.4924	4.2306	0.5242	-999.2500
12.5888	27.0627	23.6289	0.4856	4.7299	0.4238	-999.2500
12.7412	31.5194	27.6788	0.5678	5.5468	0.4384	-999.2500
12.8936	35.7757	32.8082	0.6666	6.6118	0.3242	-999.2500
13.0460	37.3406	33.8186	0.6791	6.8623	0.4016	-999.2500
13.1984	35.1376	30.7372	0.6499	6.0459	0.5173	-999.2500
13.3508	32.5488	28.7129	0.6076	5.6449	0.4706	-999.2500
13.5032	33.3809	29.4593	0.6308	5.7480	0.5553	-999.2500
13.6556	33.8604	28.8833	0.6503	5.4497	0.7458	-999.2500
13.8080	35.3620	30.3209	0.6800	5.7363	0.8347	-999.2500
13.9604	34.2303	30.5155	0.7007	5.6769	0.7198	-999.2500
14.1128	33.5001	29.5478	0.7005	5.3684	0.8692	-999.2500
14.2652	32.1418	27.1856	0.7082	4.5661	0.9533	-999.2500
14.4176	32.5991	28.2057	0.7371	4.7237	0.9300	-999.2500
14.5700	33.8649	30.0322	0.7935	4.9786	0.8421	-999.2500
14.7224	35.2140	33.2267	0.8300	5.7885	0.6676	-999.2500
14.8748	35.3740	33.3521	0.7784	6.1311	0.7191	-999.2500
15.0272	34.8481	31.9725	0.7387	5.9215	0.8082	-999.2500
15.1796	33.4195	29.9104	0.7166	5.3905	0.7753	-999.2500
15.3320	35.0017	31.0615	0.7312	5.6738	0.7855	-999.2500
15.4844	35.2481	30.0751	0.7667	5.1498	0.9216	-999.2500
15.6368	36.5713	30.7626	0.8360	4.9645	1.0223	-999.2500
15.7892	34.9750	29.2029	0.8217	4.5479	1.0059	-999.2500
15.9416	34.4898	27.3992	0.7558	4.3558	1.2167	-999.2500
16.0940	33.8786	25.4646	0.7147	3.9769	1.4051	-999.2500
16.2464	34.8751	24.0878	0.6863	3.7022	1.7510	-999.2500
16.3988	34.9036	21.0118	0.6522	2.9160	2.0604	-999.2500
16.5512	30.7857	17.5307	0.5810	2.2172	1.9064	-999.2500
16.7036	22.7195	12.8657	0.4383	1.5573	1.4263	-999.2500
16.8560	17.3089	10.1565	0.3296	1.3251	1.0706	-999.2500
17.0084	16.4967	10.1481	0.2880	1.5657	0.9727	-999.2500
17.1608	16.6284	10.1627	0.2246	1.9418	1.0180	-999.2500
