HOLE:	U1508C
EXPEDITION:	371
TOP:	87.5940
BOTTOM:	655.5887
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
222.0108	157.4259	424.5062	444.5423	1.9361	0.7180	0.6856
222.1632	156.6889	425.3468	444.5234	1.9453	0.7166	0.6857
222.3156	156.851	426.2209	444.3606	1.9432	0.7151	0.6859
222.4680	156.8129	425.417	442.5128	1.9437	0.7165	0.6888
222.6204	156.1914	420.7256	440.4366	1.9515	0.7245	0.6920
222.7728	156.1944	417.4085	440.0882	1.9514	0.7302	0.6926
222.9252	156.3381	414.9781	440.4233	1.9496	0.7345	0.6921
223.0776	156.5433	414.6178	440.8972	1.9471	0.7351	0.6913
223.2300	156.2739	417.3436	441.6363	1.9504	0.7303	0.6902
223.3824	156.1615	417.1619	442.3863	1.9518	0.7307	0.6890
223.5348	156.7276	415.1377	441.8828	1.9448	0.7342	0.6898
223.6872	156.9366	412.6411	441.1444	1.9422	0.7387	0.6909
223.8396	156.7764	412.3361	439.7718	1.9442	0.7392	0.6931
223.9920	156.3749	412.3529	439.8061	1.9492	0.7392	0.6930
224.1444	155.9716	412.3349	440.5287	1.9542	0.7392	0.6919
224.2968	155.7131	412.3949	440.8259	1.9574	0.7391	0.6914
224.4492	155.6222	412.4175	440.2655	1.9586	0.7391	0.6923
224.6016	155.7991	409.1408	439.0324	1.9564	0.7450	0.6943
224.7540	155.9702	408.015	436.2318	1.9542	0.7470	0.6987
224.9064	156.1008	408.1683	442.6662	1.9526	0.7468	0.6886
225.0588	156.4219	408.637	440.0439	1.9486	0.7459	0.6927
225.2112	156.256	409.3269	449.3421	1.9506	0.7446	0.6783
225.3636	156.3563	413.6844	453.0191	1.9494	0.7368	0.6728
225.5160	155.9245	418.9828	446.8935	1.9548	0.7275	0.6820
225.6684	155.754	421.2952	446.3129	1.9569	0.7235	0.6829
225.8208	156.0111	421.4519	453.2954	1.9537	0.7232	0.6724
225.9732	156.3174	419.3451	451.0429	1.9499	0.7268	0.6758
226.1256	156.5506	416.789	448.2684	1.9470	0.7313	0.6799
226.2780	156.9036	414.6719	446.2036	1.9426	0.7350	0.6831
226.4304	156.7413	414.6857	445.363	1.9446	0.7350	0.6844
226.5828	157.1563	414.6468	443.0565	1.9395	0.7351	0.6879
226.7352	157.188	416.0859	441.6786	1.9391	0.7325	0.6901
226.8876	156.4976	415.9659	439.7488	1.9476	0.7328	0.6931
227.0400	157.0786	415.3562	439.2839	1.9404	0.7338	0.6939
227.1924	156.8495	415.1524	439.2105	1.9433	0.7342	0.6940
227.3448	156.5685	415.1866	439.3946	1.9468	0.7341	0.6937
227.4972	155.9475	414.602	438.99	1.9545	0.7352	0.6943
227.6496	156.0827	412.4069	435.7557	1.9528	0.7391	0.6995
227.8020	156.1207	410.2817	430.8064	1.9523	0.7429	0.7075
227.9544	154.9068	409.4579	429.0539	1.9676	0.7444	0.7104
228.1068	155.2394	408.6345	428.6159	1.9634	0.7459	0.7111
228.2592	155.1783	409.7928	431.4886	1.9642	0.7438	0.7064
228.4116	155.1544	409.3613	429.4667	1.9645	0.7446	0.7097
228.5640	154.9537	407.6804	432.3923	1.9670	0.7476	0.7049
228.7164	153.2992	403.4908	424.8375	1.9883	0.7554	0.7175
228.8688	153.0559	399.235	421.0684	1.9914	0.7635	0.7239
229.0212	153.1612	392.4148	416.8144	1.9901	0.7767	0.7313
229.1736	152.1163	390.0406	411.6772	2.0037	0.7815	0.7404
229.3260	151.7442	386.4978	411.3867	2.0086	0.7886	0.7409
229.4784	152.1283	385.1378	409.5935	2.0036	0.7914	0.7442
229.6308	152.9177	383.6315	407.7429	1.9932	0.7945	0.7475
229.7832	151.2045	376.4475	403.4373	2.0158	0.8097	0.7555
229.9356	151.0726	372.8875	395.4964	2.0176	0.8174	0.7707
230.0880	151.2222	370.5182	393.3608	2.0156	0.8226	0.7749
230.2404	151.3475	368.5557	392.2454	2.0139	0.8270	0.7771
230.3928	151.6127	368.0281	391.053	2.0104	0.8282	0.7794
230.5452	151.6029	366.3555	389.7533	2.0105	0.8320	0.7820
230.6976	148.0658	360.9463	386.332	2.0585	0.8444	0.7890
230.8500	147.369	355.6661	379.6395	2.0683	0.8570	0.8029
231.0024	146.8976	354.6154	380.317	2.0749	0.8595	0.8014
231.1548	147.0829	355.5023	380.1936	2.0723	0.8574	0.8017
231.3072	146.7281	356.2086	380.6028	2.0773	0.8557	0.8008
231.4596	147.388	359.2669	380.9442	2.0680	0.8484	0.8001
231.6120	149.1209	360.3425	381.6014	2.0440	0.8459	0.7987
231.7644	149.4529	364.33	386.0316	2.0394	0.8366	0.7896
231.9168	149.6407	367.6525	388.0196	2.0369	0.8290	0.7855
232.0692	150.3347	373.862	389.0016	2.0275	0.8153	0.7835
232.2216	150.8653	375.5478	389.2121	2.0203	0.8116	0.7831
232.3740	151.2135	375.7597	389.214	2.0157	0.8112	0.7831
232.5264	150.9677	377.4336	390.5348	2.0190	0.8076	0.7805
232.6788	151.0326	377.7586	391.3354	2.0181	0.8069	0.7789
232.8312	153.1039	379.003	392.3837	1.9908	0.8042	0.7768
232.9836	153.4271	379.7509	392.7408	1.9866	0.8026	0.7761
233.1360	152.9707	380.1721	392.4903	1.9925	0.8017	0.7766
233.2884	151.085	380.8147	395.0338	2.0174	0.8004	0.7716
233.4408	150.8297	380.6342	396.8276	2.0208	0.8008	0.7681
233.5932	150.6765	378.3697	395.2521	2.0229	0.8056	0.7712
233.7456	151.0029	380.3882	394.1065	2.0185	0.8013	0.7734
233.8980	151.0838	379.9603	394.5005	2.0174	0.8022	0.7726
234.0504	151.2798	381.6502	394.8086	2.0148	0.7986	0.7720
234.2028	152.2755	382.1063	395.2947	2.0016	0.7977	0.7711
234.3552	152.6896	382.9875	398.0685	1.9962	0.7958	0.7657
234.5076	153.0219	382.4254	398.1349	1.9919	0.7970	0.7656
234.6600	152.1975	380.2336	394.9489	2.0027	0.8016	0.7717
234.8124	151.2825	378.5145	390.8806	2.0148	0.8053	0.7798
234.9648	150.1094	375.9325	386.9933	2.0305	0.8108	0.7876
235.1172	149.5173	371.1253	384.5947	2.0386	0.8213	0.7925
235.2696	148.8745	368.7082	380.1657	2.0474	0.8267	0.8018
235.4220	147.4518	365.8392	376.8523	2.0671	0.8332	0.8088
235.5744	146.5322	359.6239	375.0987	2.0801	0.8476	0.8126
235.7268	145.5453	355.5261	370.1351	2.0942	0.8573	0.8235
235.8792	145.0404	355.9514	371.5692	2.1015	0.8563	0.8203
236.0316	144.4955	355.5208	371.1128	2.1094	0.8573	0.8213
236.1840	142.5486	354.6483	370.9496	2.1382	0.8594	0.8217
236.3364	143.7677	353.4793	376.7466	2.1201	0.8623	0.8090
236.4888	145.539	350.3407	377.2597	2.0943	0.8700	0.8079
236.6412	146.9463	351.0192	373.2163	2.0742	0.8683	0.8167
236.7936	147.4092	351.4598	373.7636	2.0677	0.8672	0.8155
236.9460	149.0734	351.225	377.644	2.0446	0.8678	0.8071
237.0984	149.1565	351.1467	377.6388	2.0435	0.8680	0.8071
237.2508	148.4403	351.1108	377.6929	2.0534	0.8681	0.8070
237.4032	148.0346	350.8027	378.0001	2.0590	0.8689	0.8063
237.5556	147.7299	350.4566	377.2538	2.0632	0.8697	0.8079
237.7080	146.7939	354.0904	378.4017	2.0764	0.8608	0.8055
237.8604	146.3813	354.8649	378.3933	2.0822	0.8589	0.8055
238.0128	146.5374	355.1899	375.3503	2.0800	0.8581	0.8120
238.1652	146.3866	356.0972	373.3998	2.0822	0.8559	0.8163
238.3176	145.4777	359.6014	373.2946	2.0952	0.8476	0.8165
238.4700	146.4956	357.989	376.4249	2.0806	0.8514	0.8097
238.6224	147.5435	361.119	378.4792	2.0658	0.8440	0.8053
238.7748	148.1096	362.6049	384.1819	2.0579	0.8406	0.7934
238.9272	150.7785	365.929	394.3684	2.0215	0.8329	0.7729
239.0796	151.8492	369.1986	396.7333	2.0073	0.8256	0.7683
239.2320	152.485	368.9993	401.5672	1.9989	0.8260	0.7590
239.3844	154.3293	370.5437	402.8841	1.9750	0.8226	0.7565
239.5368	154.6488	380.7139	405.0498	1.9709	0.8006	0.7525
239.6892	150.3666	386.4006	416.7651	2.0270	0.7888	0.7313
239.8416	150.6771	390.9184	417.8769	2.0229	0.7797	0.7294
239.9940	150.9502	390.3851	418.7524	2.0192	0.7808	0.7279
240.1464	150.8379	387.3099	417.0954	2.0207	0.7870	0.7308
240.2988	149.9671	389.4554	416.2145	2.0324	0.7826	0.7323
240.4512	150.1046	392.1014	415.3265	2.0306	0.7773	0.7339
240.6036	151.5466	392.4455	415.4433	2.0113	0.7767	0.7337
240.7560	151.2498	390.8271	415.4588	2.0152	0.7799	0.7336
240.9084	151.6017	390.7585	415.588	2.0105	0.7800	0.7334
241.0608	151.3694	390.151	411.8117	2.0136	0.7812	0.7401
241.2132	151.438	391.1858	412.8758	2.0127	0.7792	0.7382
241.3656	150.9453	389.4356	396.9182	2.0193	0.7827	0.7679
241.5180	149.7278	384.6447	389.1219	2.0357	0.7924	0.7833
241.6704	149.2478	376.1983	389.2733	2.0422	0.8102	0.7830
241.8228	149.3925	380.0283	395.1248	2.0403	0.8020	0.7714
241.9752	149.9877	381.5099	399.1197	2.0322	0.7989	0.7637
242.1276	151.018	383.8676	404.2009	2.0183	0.7940	0.7541
242.2800	152.1603	386.5802	413.54	2.0032	0.7885	0.7371
242.4324	153.3537	390.1942	416.6479	1.9876	0.7811	0.7316
242.5848	154.0971	392.6959	419.8234	1.9780	0.7762	0.7260
242.7372	154.2426	393.8313	420.6663	1.9761	0.7739	0.7246
242.8896	154.7299	394.8125	416.7084	1.9699	0.7720	0.7314
243.0420	155.1204	399.3066	416.44	1.9649	0.7633	0.7319
243.1944	155.5818	399.6506	414.8862	1.9591	0.7627	0.7347
243.3468	154.6865	414.1826	415.6903	1.9704	0.7359	0.7332
243.4992	155.2215	406.1765	420.3258	1.9636	0.7504	0.7252
243.6516	154.7718	406.7817	418.9713	1.9694	0.7493	0.7275
243.8040	154.6956	407.8961	419.5483	1.9703	0.7472	0.7265
243.9564	154.4218	409.7802	419.6626	1.9738	0.7438	0.7263
244.1088	154.2389	415.5232	419.7216	1.9762	0.7335	0.7262
244.2612	153.9015	421.4008	420.9588	1.9805	0.7233	0.7241
244.4136	155.1807	427.2921	426.6874	1.9642	0.7133	0.7143
244.5660	157.8024	433.5084	432.8147	1.9315	0.7031	0.7042
244.7184	159.0174	430.8748	436.5185	1.9168	0.7074	0.6983
244.8708	159.5618	432.7065	441.5783	1.9102	0.7044	0.6903
245.0232	157.1094	433.4107	442.1057	1.9400	0.7033	0.6894
245.1756	156.3541	434.7003	442.3093	1.9494	0.7012	0.6891
245.3280	154.8189	435.0453	440.6808	1.9688	0.7006	0.6917
245.4804	153.9993	432.5565	435.5439	1.9792	0.7046	0.6998
245.6328	153.5928	423.6567	427.374	1.9845	0.7195	0.7132
245.7852	153.6853	421.0939	425.3739	1.9833	0.7238	0.7165
245.9376	154.7093	418.7582	426.392	1.9701	0.7279	0.7148
246.0900	154.2902	421.3391	427.9098	1.9755	0.7234	0.7123
246.2424	154.7772	425.8596	427.4556	1.9693	0.7157	0.7131
246.3948	155.4292	430.7927	427.5865	1.9610	0.7075	0.7128
246.5472	153.8315	432.6427	430.1049	1.9814	0.7045	0.7087
246.6996	155.6049	428.7281	431.8771	1.9588	0.7109	0.7058
246.8520	156.3062	427.5522	435.3283	1.9500	0.7129	0.7002
247.0044	155.6585	432.9069	438.2379	1.9581	0.7041	0.6955
247.1568	156.2095	439.7655	449.651	1.9512	0.6931	0.6779
247.3092	156.7681	448.5689	453.9123	1.9443	0.6795	0.6715
247.4616	157.1393	448.5577	455.0058	1.9397	0.6795	0.6699
247.6140	157.4339	448.8606	456.4125	1.9361	0.6791	0.6678
247.7664	158.1333	448.6087	454.7723	1.9275	0.6794	0.6702
247.9188	158.0066	445.2869	453.1328	1.9290	0.6845	0.6727
248.0712	158.7986	442.5029	444.8791	1.9194	0.6888	0.6851
248.2236	156.9945	438.935	444.0356	1.9415	0.6944	0.6864
248.3760	157.1148	438.0251	442.4326	1.9400	0.6959	0.6889
248.5284	156.4374	436.1834	442.1681	1.9484	0.6988	0.6893
248.6808	156.3705	437.8425	443.1275	1.9492	0.6961	0.6878
248.8332	156.9955	441.835	452.0167	1.9415	0.6899	0.6743
248.9856	158.3634	443.8399	457.6009	1.9247	0.6867	0.6661
249.1380	157.9295	472.2438	467.7438	1.9300	0.6454	0.6516
249.2904	157.8057	476.7831	486.5818	1.9315	0.6393	0.6264
249.4428	157.6573	476.6977	487.4171	1.9333	0.6394	0.6253
249.5952	157.6569	472.8808	488.0674	1.9333	0.6446	0.6245
249.7476	158.0927	476.2068	485.5005	1.9280	0.6401	0.6278
249.9000	158.6829	475.8489	484.7189	1.9208	0.6405	0.6288
250.0524	159.4374	475.0021	484.8002	1.9117	0.6417	0.6287
250.2048	159.6429	477.2361	487.0822	1.9093	0.6387	0.6258
250.3572	160.9893	473.7048	471.2117	1.8933	0.6434	0.6468
250.5096	157.4525	452.5577	466.9533	1.9358	0.6735	0.6527
250.6620	156.7934	446.418	454.4332	1.9440	0.6828	0.6707
250.8144	156.9979	448.5179	458.6976	1.9414	0.6796	0.6645
250.9668	156.8597	461.456	464.4542	1.9431	0.6605	0.6563
251.1192	157.1862	463.791	477.0206	1.9391	0.6572	0.6390
251.2716	160.6083	467.6572	483.8255	1.8978	0.6518	0.6300
251.4240	160.5986	471.7394	487.4829	1.8979	0.6461	0.6253
251.5764	162.3696	489.557	509.1746	1.8772	0.6226	0.5986
251.7288	168.3463	500.4593	517.9109	1.8106	0.6090	0.5885
251.8812	168.1449	495.7525	522.4528	1.8127	0.6148	0.5834
252.0336	166.0616	475.1182	484.2531	1.8355	0.6415	0.6294
252.1860	160.036	459.2418	465.5657	1.9046	0.6637	0.6547
252.3384	159.0419	440.7394	454.235	1.9165	0.6916	0.6710
252.4908	158.5029	446.2197	459.8876	1.9230	0.6831	0.6628
252.6432	158.0778	449.917	461.6097	1.9282	0.6775	0.6603
252.7956	157.4984	446.3885	460.3761	1.9353	0.6828	0.6621
252.9480	158.6772	442.1553	456.8683	1.9209	0.6894	0.6672
253.1004	158.1537	440.2874	455.467	1.9272	0.6923	0.6692
253.2528	157.4452	440.2683	455.0389	1.9359	0.6923	0.6698
253.4052	156.7558	440.9201	454.7286	1.9444	0.6913	0.6703
253.5576	156.3318	446.3715	455.4172	1.9497	0.6828	0.6693
253.7100	156.7345	455.8241	466.4047	1.9447	0.6687	0.6535
253.8624	158.6003	474.4402	480.1552	1.9218	0.6424	0.6348
254.0148	158.9896	478.5521	487.3958	1.9171	0.6369	0.6254
254.1672	158.4999	462.9898	463.7191	1.9230	0.6583	0.6573
254.3196	156.927	445.1894	453.1975	1.9423	0.6847	0.6726
254.4720	155.803	431.0894	443.6216	1.9563	0.7070	0.6871
254.6244	154.9073	441.2635	441.0842	1.9676	0.6907	0.6910
254.7768	153.7518	440.7721	440.6999	1.9824	0.6915	0.6916
254.9292	151.1583	439.672	440.8898	2.0164	0.6932	0.6913
255.0816	150.2255	438.7318	440.4018	2.0289	0.6947	0.6921
255.2340	150.7302	436.6889	439.6013	2.0222	0.6980	0.6934
255.3864	153.6037	420.0619	434.6637	1.9843	0.7256	0.7012
255.5388	153.1328	419.428	431.9707	1.9904	0.7267	0.7056
255.6912	155.4763	417.6601	432.4013	1.9604	0.7298	0.7049
255.8436	155.8731	427.1347	431.4333	1.9554	0.7136	0.7065
255.9960	156.7963	435.894	442.498	1.9439	0.6993	0.6888
256.1484	157.013	437.2598	442.9408	1.9412	0.6971	0.6881
256.3008	157.128	438.567	443.3972	1.9398	0.6950	0.6874
256.4532	157.4688	439.3769	443.6638	1.9356	0.6937	0.6870
256.6056	156.1375	440.2573	443.455	1.9521	0.6923	0.6873
256.7580	155.6114	439.8924	443.2644	1.9587	0.6929	0.6876
256.9104	154.8788	440.868	443.9906	1.9680	0.6914	0.6865
257.0628	154.2021	440.3153	444.0838	1.9766	0.6922	0.6864
257.2152	153.8992	432.9606	442.8239	1.9805	0.7040	0.6883
257.3676	154.2897	436.342	443.6146	1.9755	0.6985	0.6871
257.5200	156.3209	441.4611	446.9639	1.9498	0.6904	0.6819
257.6724	157.7784	447.9351	457.2822	1.9318	0.6805	0.6665
257.8248	158.0933	457.2747	464.1804	1.9280	0.6666	0.6566
257.9772	157.4651	460.3275	464.0594	1.9357	0.6621	0.6568
258.1296	157.3283	456.5608	457.7052	1.9374	0.6676	0.6659
258.2820	156.8471	446.1666	452.5244	1.9433	0.6832	0.6736
258.4344	153.0601	433.0967	444.6842	1.9914	0.7038	0.6854
258.5868	153.3347	429.8876	436.939	1.9878	0.7090	0.6976
258.7392	153.7747	426.4371	434.0743	1.9821	0.7148	0.7022
258.8916	154.5856	412.0887	431.3653	1.9717	0.7396	0.7066
259.0440	153.7406	412.718	420.5285	1.9826	0.7385	0.7248
259.1964	155.5904	419.2136	438.0012	1.9590	0.7271	0.6959
259.3488	156.2301	448.5455	453.5287	1.9510	0.6795	0.6721
259.5012	155.3548	452.6681	463.7716	1.9620	0.6733	0.6572
259.6536	156.0284	452.5364	464.3416	1.9535	0.6735	0.6564
259.8060	156.1813	452.8973	464.3983	1.9516	0.6730	0.6563
259.9584	156.6372	452.8873	464.788	1.9459	0.6730	0.6558
260.1108	157.187	453.0912	466.2234	1.9391	0.6727	0.6538
260.2632	158.4396	457.3697	469.5028	1.9238	0.6664	0.6492
260.4156	161.2812	469.8862	489.7509	1.8899	0.6487	0.6224
260.5680	163.5085	484.6721	508.957	1.8641	0.6289	0.5989
260.7204	164.1745	499.8877	514.776	1.8566	0.6097	0.5921
260.8728	165.0947	500.4292	515.2357	1.8462	0.6091	0.5916
261.0252	165.2259	502.1721	515.2264	1.8447	0.6070	0.5916
261.1776	163.2189	492.3471	514.224	1.8674	0.6191	0.5927
261.3300	161.6198	487.3243	487.1858	1.8859	0.6255	0.6256
261.4824	160.1927	466.9554	476.0686	1.9027	0.6527	0.6402
261.6348	162.0052	453.5627	465.8059	1.8814	0.6720	0.6543
261.7872	159.6042	458.8402	465.1832	1.9097	0.6643	0.6552
261.9396	161.122	464.4352	477.1662	1.8917	0.6563	0.6388
262.0920	163.3069	469.6987	486.7473	1.8664	0.6489	0.6262
262.2444	167.685	485.8523	507.1906	1.8177	0.6274	0.6010
262.3968	167.2285	481.1266	514.5239	1.8227	0.6335	0.5924
262.5492	162.4604	471.4338	496.9686	1.8761	0.6465	0.6133
262.7016	162.1866	470.3734	489.7913	1.8793	0.6480	0.6223
262.8540	162.0073	455.3412	490.1593	1.8814	0.6694	0.6218
263.0064	161.7074	455.4554	489.8561	1.8849	0.6692	0.6222
263.1588	160.2357	454.9962	490.3745	1.9022	0.6699	0.6216
263.3112	161.1087	455.0434	494.8631	1.8919	0.6698	0.6159
263.4636	161.3836	484.5669	507.6961	1.8887	0.6290	0.6004
263.6160	162.4786	491.5446	505.2284	1.8759	0.6201	0.6033
263.7684	162.3646	485.8497	498.6164	1.8773	0.6274	0.6113
263.9208	161.3212	475.8017	493.7102	1.8894	0.6406	0.6174
264.0732	158.8505	473.3417	479.7194	1.9188	0.6439	0.6354
264.2256	157.0066	453.1537	465.8503	1.9413	0.6726	0.6543
264.3780	155.6719	440.8935	449.9944	1.9580	0.6913	0.6773
264.5304	157.1818	448.7576	461.2146	1.9392	0.6792	0.6609
264.6828	157.5118	479.1674	480.1713	1.9351	0.6361	0.6348
264.8352	157.1443	482.3541	480.8132	1.9396	0.6319	0.6339
264.9876	156.8701	482.6667	479.8636	1.9430	0.6315	0.6352
265.1400	157.2687	471.8157	476.769	1.9381	0.6460	0.6393
265.2924	155.7291	462.1139	462.5324	1.9572	0.6596	0.6590
265.4448	154.0165	449.9282	446.0859	1.9790	0.6774	0.6833
265.5972	156.4094	422.7333	448.8562	1.9487	0.7210	0.6791
265.7496	156.8201	407.2367	434.4961	1.9436	0.7485	0.7015
265.9020	157.4309	404.7537	434.7823	1.9361	0.7531	0.7010
266.0544	157.1526	408.6947	434.8512	1.9395	0.7458	0.7009
266.2068	157.5926	418.919	434.3366	1.9341	0.7276	0.7018
266.3592	160.1218	416.3108	434.6255	1.9036	0.7321	0.7013
266.5116	160.158	410.1937	432.7818	1.9031	0.7431	0.7043
266.6640	156.5958	408.2621	429.0031	1.9464	0.7466	0.7105
266.8164	154.6806	411.9169	420.0695	1.9705	0.7400	0.7256
266.9688	154.3576	418.0989	444.3456	1.9746	0.7290	0.6860
267.1212	154.698	425.1321	445.1812	1.9703	0.7170	0.6847
267.2736	154.6378	447.6872	453.7408	1.9711	0.6808	0.6717
267.4260	155.8321	447.4439	452.464	1.9560	0.6812	0.6736
267.5784	157.6977	447.7381	453.8826	1.9328	0.6808	0.6715
267.7308	157.8832	447.7521	455.2755	1.9305	0.6807	0.6695
267.8832	156.2489	446.662	452.8042	1.9507	0.6824	0.6731
268.0356	156.8255	446.8987	452.6841	1.9436	0.6820	0.6733
268.1880	156.6054	448.957	452.8044	1.9463	0.6789	0.6731
268.3404	157.7647	449.5703	452.9091	1.9320	0.6780	0.6730
268.4928	157.8343	449.4671	466.229	1.9311	0.6781	0.6538
268.6452	158.0723	464.8324	476.9381	1.9282	0.6557	0.6391
268.7976	159.5521	483.1756	490.7767	1.9103	0.6308	0.6211
268.9500	160.5354	482.9378	472.429	1.8986	0.6311	0.6452
269.1024	152.9926	414.9849	435.0342	1.9923	0.7345	0.7006
269.2548	152.8318	384.2143	405.0242	1.9943	0.7933	0.7525
269.4072	152.4742	392.0809	408.6419	1.9990	0.7774	0.7459
269.5596	151.2634	409.4489	406.3258	2.0150	0.7444	0.7501
269.7120	150.0034	390.9101	405.3922	2.0320	0.7797	0.7519
269.8644	149.7717	387.9281	404.6721	2.0351	0.7857	0.7532
270.0168	150.077	387.306	404.739	2.0310	0.7870	0.7531
270.1692	150.1419	406.9068	404.4288	2.0301	0.7491	0.7537
270.3216	151.5629	405.5132	405.7699	2.0110	0.7516	0.7512
270.4740	152.9837	394.8861	403.9528	1.9924	0.7719	0.7545
270.6264	155.0213	411.0664	427.8765	1.9662	0.7415	0.7124
270.7788	154.4881	417.2318	433.1169	1.9730	0.7305	0.7037
270.9312	155.0132	426.4589	442.0308	1.9663	0.7147	0.6895
271.0836	153.9898	421.345	434.5236	1.9794	0.7234	0.7015
271.2360	153.8802	411.6643	431.1473	1.9808	0.7404	0.7070
271.3884	153.4398	413.9501	422.4178	1.9864	0.7363	0.7216
271.5408	153.5189	406.5271	416.8542	1.9854	0.7498	0.7312
271.6932	151.4799	401.6936	416.1218	2.0121	0.7588	0.7325
271.8456	150.9587	400.6584	415.3554	2.0191	0.7607	0.7338
271.9980	151.5842	400.2284	415.0406	2.0108	0.7616	0.7344
272.1504	152.115	400.3936	414.9855	2.0037	0.7613	0.7345
272.3028	153.1774	399.5273	412.2473	1.9898	0.7629	0.7394
272.4552	156.6812	399.2231	414.0642	1.9454	0.7635	0.7361
272.6076	156.9733	434.119	434.3182	1.9417	0.7021	0.7018
272.7600	156.032	455.902	488.4796	1.9534	0.6686	0.6240
272.9124	156.0596	467.1528	493.1401	1.9531	0.6525	0.6181
273.0648	153.5551	457.5565	484.3394	1.9850	0.6661	0.6293
273.2172	153.1718	446.2408	463.582	1.9899	0.6830	0.6575
273.3696	156.203	437.9813	466.946	1.9513	0.6959	0.6528
273.5220	156.3247	445.6285	476.5784	1.9498	0.6840	0.6396
273.6744	162.6614	454.2348	475.835	1.8738	0.6710	0.6406
273.8268	165.5717	462.2773	486.9493	1.8409	0.6593	0.6259
273.9792	165.411	462.4962	486.9778	1.8427	0.6590	0.6259
274.1316	166.3694	464.5844	481.0352	1.8321	0.6561	0.6336
274.2840	166.4326	468.351	484.6861	1.8314	0.6508	0.6289
274.4364	165.9647	483.5706	490.9012	1.8365	0.6303	0.6209
274.5888	165.5104	487.2771	494.3836	1.8416	0.6255	0.6165
274.7412	162.7333	483.9907	497.9792	1.8730	0.6298	0.6121
274.8936	161.0619	491.2749	507.8272	1.8924	0.6204	0.6002
275.0460	160.6114	499.6367	516.8721	1.8977	0.6100	0.5897
275.1984	159.6522	511.9986	524.2401	1.9092	0.5953	0.5814
275.3508	158.7892	507.7155	524.5131	1.9195	0.6003	0.5811
275.5032	158.0232	499.9078	524.8994	1.9288	0.6097	0.5807
275.6556	157.3868	486.2561	510.8248	1.9366	0.6268	0.5967
275.8080	156.995	450.135	480.8775	1.9415	0.6771	0.6338
275.9604	155.6594	439.4581	452.0805	1.9581	0.6936	0.6742
276.1128	152.7402	429.4158	444.6472	1.9955	0.7098	0.6855
276.2652	151.2317	410.1381	428.797	2.0155	0.7432	0.7108
276.4176	149.6723	404.9331	423.853	2.0364	0.7527	0.7191
276.5700	149.5559	381.0718	416.442	2.0380	0.7998	0.7319
276.7224	149.988	384.2789	407.4373	2.0322	0.7932	0.7481
276.8748	151.6798	377.8677	412.9812	2.0095	0.8066	0.7380
277.0272	152.7129	391.786	415.859	1.9959	0.7780	0.7329
277.1796	155.1192	405.0243	438.3997	1.9649	0.7525	0.6953
277.3320	159.8671	423.0659	462.5724	1.9066	0.7205	0.6589
277.4844	161.1494	459.5753	475.484	1.8914	0.6632	0.6410
277.6368	160.2696	462.1377	480.2934	1.9018	0.6595	0.6346
277.7892	159.5769	461.9972	472.3751	1.9101	0.6597	0.6452
277.9416	158.5114	454.8113	466.5262	1.9229	0.6702	0.6533
278.0940	157.7614	453.216	460.3728	1.9320	0.6725	0.6621
278.2464	158.4274	450.9762	455.5463	1.9239	0.6759	0.6691
278.3988	156.1677	432.5256	445.9194	1.9517	0.7047	0.6835
278.5512	151.9635	399.4713	415.3757	2.0057	0.7630	0.7338
278.7036	150.2578	397.2271	404.7523	2.0285	0.7673	0.7531
278.8560	149.959	382.6429	394.3954	2.0326	0.7966	0.7728
279.0084	149.7547	379.8619	400.3493	2.0353	0.8024	0.7613
279.1608	148.2582	381.1017	401.3539	2.0559	0.7998	0.7594
279.3132	149.9537	383.9879	398.9404	2.0326	0.7938	0.7640
279.4656	147.6234	386.3354	399.8459	2.0647	0.7890	0.7623
279.6180	149.1892	389.8482	402.993	2.0430	0.7818	0.7563
279.7704	151.5939	406.5282	405.776	2.0106	0.7498	0.7512
279.9228	152.4823	409.5831	418.9145	1.9989	0.7442	0.7276
280.0752	151.4005	409.702	422.2343	2.0132	0.7440	0.7219
280.2276	151.1534	406.1604	420.5609	2.0165	0.7504	0.7247
280.3800	150.0782	399.3581	406.4744	2.0309	0.7632	0.7499
280.5324	146.7539	393.7517	398.7017	2.0769	0.7741	0.7645
280.6848	146.5757	376.0593	392.107	2.0795	0.8105	0.7773
280.8372	151.7047	372.8361	403.349	2.0092	0.8175	0.7557
280.9896	155.8819	395.1049	436.34	1.9553	0.7714	0.6985
281.1420	157.1475	422.5857	443.5428	1.9396	0.7213	0.6872
281.2944	157.1862	426.8682	447.2798	1.9391	0.7140	0.6815
281.4468	157.7017	427.7608	447.3094	1.9328	0.7125	0.6814
281.5992	156.5868	425.9324	446.7661	1.9465	0.7156	0.6822
281.7516	156.5392	427.3905	445.8057	1.9471	0.7132	0.6837
281.9040	158.0425	426.5942	445.6405	1.9286	0.7145	0.6840
282.0564	157.7397	428.3776	443.7198	1.9323	0.7115	0.6869
282.2088	157.0647	428.8502	452.0206	1.9406	0.7107	0.6743
282.3612	156.4783	426.6711	452.1134	1.9479	0.7144	0.6742
282.5136	152.8842	403.5715	441.1346	1.9937	0.7553	0.6909
282.6660	153.2327	412.9934	435.7822	1.9891	0.7380	0.6994
