HOLE:	U1508C
EXPEDITION:	371
TOP:	580.1570
BOTTOM:	706.4965
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
604.2362	4434.08	1516.01	797.4524
604.3886	4441.982	1516.998	796.2642
604.5410	4339.513	1522.913	795.0912
604.6934	4287.396	1520.081	793.9189
604.8458	4654.388	1506.569	792.7487
604.9982	4765.646	1504.106	791.593
605.1506	4685.008	1504.935	790.4075
605.3030	4536.029	1505.922	789.2203
605.4554	4491.236	1505.09	788.0322
605.6078	4479.036	1508.586	786.8452
605.7602	4327.732	1518.723	785.685
605.9126	4330.698	1561.905	784.4984
606.0650	4240.159	1533.563	783.324
606.2174	4390.221	1516.138	782.1681
606.3698	4741.38	1507.322	781.0007
606.5222	4703.837	1508.467	779.8172
606.6746	4514.296	1511.431	778.6359
606.8270	4486.949	1513.593	777.4702
606.9794	4516.656	1510.864	776.2869
607.1318	4419.049	1513.087	775.1114
607.2842	4393.316	1517.797	773.9273
607.4366	4575.801	1510.782	772.765
607.5890	4726.506	1505.065	771.5994
607.7414	4627.789	1509.047	770.4158
607.8938	4506.844	1513.126	769.2275
608.0462	4519.085	1509.822	768.0518
608.1986	4649.691	1507.317	766.8817
608.3510	4622.918	1508.34	765.6996
608.5034	4491.896	1510.974	764.5224
608.6558	4402.682	1511.354	763.3508
608.8082	4324.99	1513.529	762.1702
608.9606	4279.373	1515	760.9925
609.1130	4332.32	1512.572	759.8299
609.2654	4520.113	1505.646	758.6639
609.4178	4713.624	1503.165	757.4825
609.5702	4756.657	1504.569	756.2961
609.7226	4700.61	1506.669	755.1097
609.8750	4588.933	1509.088	753.9315
610.0274	4492.284	1509.468	752.7513
610.1798	4397.499	1514.187	751.5723
610.3322	4331.987	1518.494	750.3996
610.4846	4290.418	1519.485	749.2261
610.6370	4291.952	1518.587	748.0536
610.7894	4502.817	1510.835	746.8901
610.9418	4683.979	1505.456	745.7211
611.0942	4682.441	1506.444	744.5415
611.2466	4672.454	1507	743.363
611.3990	4603.752	1507.42	742.175
611.5514	4534.154	1508	740.9949
611.7038	4504.43	1508.393	739.8216
611.8562	4455.092	1509.381	738.6418
612.0086	4458.546	1510.738	737.4648
612.1610	4472.068	1513.068	736.2872
612.3134	4423.666	1514.315	735.1057
612.4658	4396.697	1515.973	733.9288
612.6182	4463.465	1520.41	732.757
612.7706	4681.44	1516.084	731.6039
612.9230	4764.714	1512.541	730.4177
613.0754	4586.872	1510.118	729.2349
613.2278	4454.102	1512.465	728.059
613.3802	4393.052	1511.765	726.875
613.5326	4320.912	1514.969	725.7036
613.6850	4334.287	1517.542	724.5333
613.8374	4504.882	1513.835	723.362
613.9898	4754.585	1527.443	722.1862
614.1422	4694.071	1592.221	720.998
614.2946	4598.961	1512.288	719.8158
614.4470	4562.586	1507.84	718.6523
614.5994	4655.336	1502.153	717.4855
614.7518	4738.708	1503.423	716.2977
