HOLE:	U1508C
EXPEDITION:	371
TOP:	580.6142
BOTTOM:	698.2669
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
591.8918	3.148582	3.077002	3.086886	3.154386	3.356112	0.2966554	3.278805
592.0442	3.145392	3.074709	3.09317	3.157161	3.364434	0.2968964	3.293153
592.1966	3.181742	3.095575	3.108513	3.169725	3.37056	0.2970227	3.281457
592.3490	3.171209	3.089939	3.104769	3.175858	3.372875	0.2973785	3.292129
592.5014	3.172557	3.091083	3.100149	3.172342	3.369679	0.2973281	3.286441
592.6538	3.156319	3.077136	3.094062	3.163055	3.365251	0.2959532	3.287549
592.8062	3.127431	3.038618	3.045191	3.113695	3.307086	0.2956268	3.212953
592.9586	2.706403	2.600957	2.594737	2.677325	2.809195	0.2958991	2.711715
593.1110	2.859034	2.793751	2.821	2.891936	3.026279	0.294143	2.972897
593.2634	2.768089	2.715544	2.747882	2.81549	2.947573	0.2930432	2.905763
593.4158	2.759635	2.714555	2.747497	2.810005	2.944999	0.2925793	2.906751
593.5682	2.757504	2.708145	2.741362	2.806937	2.940042	0.2918102	2.901746
593.7206	2.753582	2.699525	2.73856	2.799482	2.93371	0.2916557	2.894173
593.8730	2.711187	2.666306	2.698879	2.756542	2.891145	0.2914039	2.851573
594.0254	2.750458	2.705654	2.724962	2.792467	2.923192	0.2909765	2.876843
594.1778	2.7513	2.70504	2.725557	2.790566	2.921855	0.2904052	2.873614
594.3302	2.744654	2.694945	2.709217	2.774547	2.907308	0.290763	2.852779
594.4826	2.526525	2.449324	2.461022	2.505684	2.641163	0.2936285	2.562461
594.6350	2.677334	2.607589	2.618368	2.649572	2.814424	0.2931177	2.725041
594.7874	2.950272	2.867752	2.884088	2.943055	3.127557	0.2914943	3.046559
594.9398	2.940382	2.85806	2.873349	2.933622	3.123241	0.2930799	3.043262
595.0922	2.926147	2.843279	2.864564	2.925378	3.119334	0.2935611	3.042976
595.2446	2.928601	2.853946	2.869777	2.930279	3.127439	0.2934127	3.054674
595.3970	2.944719	2.860892	2.876873	2.937055	3.126302	0.2933434	3.044921
595.5494	2.951541	2.86604	2.877971	2.936416	3.125816	0.2930548	3.039587
595.7018	2.940041	2.857789	2.872606	2.932684	3.12144	0.2933386	3.043586
595.8542	2.826968	2.743697	2.790862	2.853206	3.053135	0.2948904	3.000512
596.0066	3.164125	3.08042	3.114149	3.164845	3.397547	0.2929803	3.319123
596.1590	3.080454	2.986467	3.002873	3.048329	3.25721	0.2924466	3.161344
596.3114	2.902806	2.789106	2.817403	2.844302	3.0335	0.294218	2.923558
596.4638	2.892276	2.78732	2.807464	2.843985	3.031434	0.2935743	2.924968
596.6162	2.899476	2.790828	2.81294	2.842168	3.032586	0.2944322	2.921309
596.7686	2.915648	2.798923	2.813842	2.848748	3.032102	0.2964019	2.916482
596.9210	2.920189	2.797597	2.812236	2.846863	3.032025	0.2984718	2.910217
597.0734	3.077992	2.953184	2.958633	2.985241	3.183786	0.298829	3.0506
597.2258	3.266573	3.14505	3.12952	3.182317	3.388136	0.2979159	3.251735
597.3782	3.249395	3.122171	3.127433	3.163893	3.371537	0.2980176	3.237192
597.5306	3.215734	3.087054	3.10104	3.129635	3.339196	0.2978341	3.20533
597.6830	3.22169	3.089849	3.103934	3.134485	3.342124	0.297981	3.208451
597.8354	3.152158	3.044978	3.053609	3.075652	3.271186	0.2987373	3.14304
597.9878	3.36058	3.234656	3.221752	3.238163	3.428908	0.2984266	3.3018
