HOLE:	U1508C
EXPEDITION:	371
TOP:	0.1164
BOTTOM:	660.0083
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
45.0744	3274.033	2999.002	387.0258
45.2268	3350	3003	387.632
45.3792	3423.021	3000	388.2332
45.5316	3480.996	3000	388.833
45.6840	3542.005	3004	389.4182
45.8364	3556.998	3002	390.0144
45.9888	3560.008	3002	390.6151
46.1412	3593.993	3000	391.2179
46.2936	3605.994	2993	391.8206
46.4460	3575.008	2993	392.4229
46.5984	3593.003	2997.001	393.0305
46.7508	3615.993	3006.997	393.6308
46.9032	3589.998	3021	394.2315
47.0556	3540.94	3012.996	394.8322
47.2080	3399.001	3004	395.4325
47.3604	3257.938	2996.993	396.0277
47.5128	3086.013	2977.001	396.613
47.6652	2933.98	2968.997	397.2217
47.8176	2867.009	2957.002	397.8174
47.9700	2774.994	2950.016	398.4261
48.1224	2748.005	3017.986	399.0279
48.2748	2823.038	3030.994	399.6291
48.4272	3050.94	2993.01	400.2299
48.5796	3465.045	3008.003	400.8391
48.7320	3890.861	3035.991	401.4398
48.8844	4190.006	3044	402.041
49.0368	4330.986	3045.996	402.6282
49.1892	4298	3036	403.229
49.3416	4103.914	3026.994	403.8312
49.4940	3855.021	3011.001	404.4244
49.6464	3529.929	2981.997	405.0257
49.7988	3282.036	2971.002	405.6264
49.9512	3059.983	2960	406.2271
50.1036	2985.016	2962	406.8359
50.2560	2953.004	2977	407.4461
50.4084	2978.993	2979	408.0554
50.5608	3034.016	2988	408.6571
50.7132	3198.945	2989	409.2443
50.8656	3428.008	2995	409.8465
51.0180	3664.029	3000.003	410.4463
51.1704	3735.998	3007	411.0395
51.3228	3625.965	3006.997	411.6337
51.4752	3522.01	2998.001	412.2239
51.6276	3389.979	2999	412.8252
51.7800	3313.012	3000	413.4199
51.9324	3312.033	2999.002	414.0216
52.0848	3468.965	3006.998	414.6299
52.2372	3635.012	3018.998	415.2191
52.3896	3717.977	3008.003	415.8213
52.5420	3685.991	3004.999	416.4276
52.6944	3584.035	2995.003	417.0378
52.8468	3380.996	2985	417.647
52.9992	3215.924	2973.997	418.2502
53.1516	3021.008	2967	418.866
53.3040	2945.002	2965.003	419.4697
53.4564	2950	2973.999	420.0704
53.6088	3027.011	2979.001	420.6702
53.7612	3069.993	2983.999	421.2714
53.9136	3236.053	2992.002	421.8561
54.0660	3497.94	2999.998	422.4319
54.2184	3774.027	3011.001	423.0241
54.3708	3969.943	3015.999	423.6158
54.5232	3886.989	3011	424.217
54.6756	3740.052	3004.002	424.8178
54.8280	3549.998	2998	425.4275
54.9804	3379.94	3001.998	426.0323
55.1328	3224.008	2996	426.641
55.2852	3092.971	2986.996	427.2527
55.4376	3002.01	2975.001	427.8489
55.5900	3030	2972	428.4492
55.7424	3030	2972	429.0504
55.8948	3094.031	2976	429.6516
56.0472	3256.961	2978	430.2519
56.1996	3510.029	2983.003	430.8521
56.3520	3733.932	3003.994	431.4523
56.5044	3837.996	3012.001	432.0445
56.6568	3777.022	3022.996	432.6378
56.8092	3643	3027	433.233
56.9616	3440.939	3007.994	433.8357
57.1140	3278.01	2992.001	434.4355
57.2664	3121	2976.998	435.0232
57.4188	3120	2971.001	435.6059
57.5712	3278.032	2976.002	436.1996
57.7236	3408.976	2984.998	436.7914
57.8760	3500.028	2994.001	437.3921
58.0284	3654.961	2998.999	437.9843
58.1808	3712.999	3014.001	438.5856
58.3332	3700.004	3022.997	439.1803
58.4856	3518.99	3010	439.7825
