HOLE:	U1508C
EXPEDITION:	371
TOP:	271.1869
BOTTOM:	706.1364
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
295.2661	5339.105	1498	3422.422
295.4185	5170.775	1499.109	3421.208
295.5709	4978.749	1506.774	3419.982
295.7233	4981.556	1513.148	3418.759
295.8757	5015.659	1514	3417.563
296.0281	4899.812	1516.374	3416.373
296.1805	4924.523	1513.778	3415.166
296.3329	5266.352	1504.872	3413.961
296.4853	5450.944	1498.514	3412.753
296.6377	5154.11	1507.278	3411.581
296.7901	4810.505	1512.854	3410.434
296.9425	4763.174	1509.293	3409.286
297.0949	4846.104	1506.49	3408.129
297.2473	4804.654	1508.873	3406.969
297.3997	5053.632	1504.394	3405.818
297.5521	5439.131	1495.831	3404.661
297.7045	5321.813	1500.841	3403.499
297.8569	5157.425	1508.058	3402.336
298.0093	5103.552	1509.679	3401.171
298.1617	5031.398	1509.579	3400.01
298.3141	5012.91	1508.419	3398.857
298.4665	5134.838	1500.547	3397.704
298.6189	5167.521	1498.414	3396.558
298.7713	5078.347	1496	3395.395
298.9237	5088.118	1496.265	3394.229
299.0761	5178.948	1498.202	3393.061
299.2285	5231.68	1500.344	3391.882
299.3809	5343.014	1505.191	3390.725
299.5333	5190.979	1509.982	3389.571
299.6857	5024.259	1507.074	3388.42
299.8381	5131.283	1507.943	3387.256
299.9905	5177.198	1506.177	3386.104
300.1429	5214.445	1498.959	3384.954
300.2953	5149.408	1501.395	3383.793
300.4477	5045.47	1505.269	3382.629
300.6001	5061.932	1498.928	3381.464
300.7525	5165.464	1497.754	3380.299
300.9049	5258.872	1493.664	3379.145
301.0573	5274.011	1492	3377.984
301.2097	5165.063	1506.52	3376.819
301.3621	5056.947	1516.514	3375.654
301.5145	5103.156	1514.42	3374.5
301.6669	5023.157	1514.261	3373.352
301.8193	4857.482	1512.264	3372.193
301.9717	5047.644	1504.479	3371.043
302.1241	5313.604	1499.529	3369.894
302.2765	5292.461	1501.634	3368.731
302.4289	5175.529	1505.408	3367.568
302.5813	5000.972	1508.257	3366.403
302.7337	4893.087	1511.655	3365.243
302.8861	5063.022	1510.687	3364.092
303.0385	5191.468	1510	3362.942
303.1909	5090.588	1506.996	3361.789
303.3433	5261.956	1498	3360.625
303.4957	5174.131	1497.438	3359.462
303.6481	5090.496	1496.404	3358.305
303.8005	5095.96	1504.13	3357.14
303.9529	5040.893	1504.585	3355.926
304.1053	5034.148	1502.148	3354.711
304.2577	5057.122	1503.157	3353.502
304.4101	5205.531	1503.333	3352.314
304.5625	5322.006	1502.113	3351.1
304.7149	5156.053	1512	3349.887
304.8673	5054.455	1511.805	3348.677
305.0197	4952.309	1511.205	3347.477
305.1721	4757.287	1511.142	3346.272
305.3245	4996.11	1506.436	3345.08
305.4769	5207.101	1501.467	3343.877
305.6293	5197.792	1503.243	3342.665
305.7817	5214.719	1504.504	3341.451
305.9341	5200.171	1506.261	3340.242
306.0865	5202.316	1507	3339.043
306.2389	5194.854	1507.56	3337.841
306.3913	5109.356	1509.579	3336.625
306.5437	5067.41	1510.701	3335.417
306.6961	4995.697	1510	3334.219
306.8485	4838.112	1510.318	3333.016
307.0009	4883.337	1507.722	3331.807
307.1533	5084.123	1500.325	3330.61
307.3057	5148.608	1500.039	3329.401
307.4581	5152.508	1502.356	3328.187
307.6105	5198.657	1504.097	3326.988
307.7629	5194.494	1506	3325.769
307.9153	5172.389	1506	3324.566
308.0677	5158.695	1506.394	3323.352
308.2201	5107.056	1508.613	3322.144
308.3725	5007.043	1511.413	3320.947
308.5249	4973.265	1512	3319.742
308.6773	4927.143	1512.432	3318.534
308.8297	4879.853	1512.118	3317.329
308.9821	4961.483	1509.648	3316.137
309.1345	5012.091	1508.921	3314.949
309.2869	5136.137	1508.121	3313.734
309.4393	5228.94	1506	3312.528
309.5917	5154.469	1505.511	3311.323
309.7441	5051.647	1505.498	3310.109
309.8965	4965.797	1507.522	3308.914
310.0489	4903.01	1510.551	3307.716
310.2013	4774.728	1515.16	3306.5
310.3537	4744.335	1516.928	3305.293
310.5061	4761.753	1517.635	3304.095
310.6585	4746.191	1514.007	3302.907
310.8109	4972.696	1507.18	3301.717
310.9633	5159.82	1505.574	3300.51
311.1157	5185.417	1503.667	3299.297
311.2681	5213.132	1501.407	3298.093
311.4205	5161.55	1502.204	3296.89
311.5729	5066.231	1501.165	3295.682
311.7253	5001.074	1506.213	3294.47
311.8777	4903.447	1511.891	3293.258
312.0301	4761.394	1518.758	3292.055
312.1825	4654.385	1523.299	3290.856
312.3349	4631.932	1525.977	3289.657
312.4873	4908.367	1520.316	3288.471
312.6397	5122.607	1504.802	3287.28
312.7921	5028.694	1509.312	3286.072
