HOLE:	U1508C
EXPEDITION:	371
TOP:	274.6921
BOTTOM:	686.1720
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
302.5813	152.5307	405.445	432.8022	1.9983	0.7518	0.7042
302.7337	152.8252	402.8884	431.1115	1.9944	0.7565	0.7070
302.8861	152.3936	400.6564	429.3909	2.0001	0.7608	0.7098
303.0385	151.3269	400.223	428.5257	2.0142	0.7616	0.7113
303.1909	150.9289	400.9082	428.0322	2.0195	0.7603	0.7121
303.3433	151.3218	401.7939	430.9824	2.0143	0.7586	0.7072
303.4957	152.2925	410.0733	439.1683	2.0014	0.7433	0.6940
303.6481	152.6685	420.0261	445.9132	1.9965	0.7257	0.6835
303.8005	153.3238	420.4246	445.8803	1.9879	0.7250	0.6836
303.9529	153.8075	420.4203	445.6861	1.9817	0.7250	0.6839
304.1053	153.971	419.5788	445.0533	1.9796	0.7264	0.6849
304.2577	153.8728	412.4222	439.4063	1.9809	0.7390	0.6937
304.4101	153.3154	402.3251	424.2124	1.9881	0.7576	0.7185
304.5625	152.9245	399.6947	421.6953	1.9931	0.7626	0.7228
304.7149	152.2492	399.5869	421.7899	2.0020	0.7628	0.7226
304.8673	151.9151	399.7247	421.4362	2.0064	0.7625	0.7232
305.0197	152.012	399.4538	422.151	2.0051	0.7630	0.7220
305.1721	151.9093	398.9211	425.5251	2.0065	0.7641	0.7163
305.3245	151.8806	398.7851	424.7617	2.0068	0.7643	0.7176
305.4769	152.707	402.044	424.4214	1.9960	0.7581	0.7182
305.6293	152.6422	403.1481	424.8996	1.9968	0.7560	0.7173
305.7817	152.5445	403.3447	424.7316	1.9981	0.7557	0.7176
305.9341	152.6456	403.1818	423.8955	1.9968	0.7560	0.7190
306.0865	152.9178	402.8928	423.4634	1.9932	0.7565	0.7198
306.2389	153.5331	400.2162	422.6862	1.9852	0.7616	0.7211
306.3913	153.5906	397.4635	421.8618	1.9845	0.7669	0.7225
306.5437	153.731	396.8643	422.4388	1.9827	0.7680	0.7215
306.6961	153.393	397.7509	422.8879	1.9871	0.7663	0.7208
306.8485	153.7157	398.4114	423.3869	1.9829	0.7650	0.7199
307.0009	153.5763	399.8329	423.4286	1.9847	0.7623	0.7198
307.1533	153.2982	402.1284	424.172	1.9883	0.7580	0.7186
307.3057	153.2324	403.1001	424.6367	1.9891	0.7561	0.7178
307.4581	153.003	403.3537	423.9765	1.9921	0.7557	0.7189
307.6105	153.0027	402.1445	422.5525	1.9921	0.7579	0.7213
307.7629	153.2409	400.7617	421.9538	1.9890	0.7606	0.7224
307.9153	153.1255	399.0304	421.9637	1.9905	0.7639	0.7223
308.0677	152.5609	398.6608	422.6905	1.9979	0.7646	0.7211
308.2201	152.3825	397.4409	423.9454	2.0002	0.7669	0.7190
308.3725	152.0237	394.8931	424.8307	2.0050	0.7719	0.7175
308.5249	151.628	393.0036	422.3736	2.0102	0.7756	0.7216
308.6773	151.843	393.6193	419.1366	2.0073	0.7744	0.7272
308.8297	152.1759	394.6314	419.6867	2.0029	0.7724	0.7263
308.9821	152.5775	394.9358	420.8911	1.9977	0.7718	0.7242
309.1345	153.5985	398.3995	423.6982	1.9844	0.7651	0.7194
309.2869	155.0727	405.0257	428.6347	1.9655	0.7525	0.7111
309.4393	155.6418	409.0856	433.041	1.9583	0.7451	0.7039
309.5917	155.5591	410.6513	434.4636	1.9594	0.7422	0.7016
309.7441	155.5575	411.4574	435.0623	1.9594	0.7408	0.7006
309.8965	154.7652	409.8113	433.1086	1.9694	0.7438	0.7037
310.0489	153.5805	403.0093	428.9185	1.9846	0.7563	0.7106
310.2013	153.2036	398.2861	426.4961	1.9895	0.7653	0.7147
310.3537	153.0545	401.4099	425.6395	1.9914	0.7593	0.7161
310.5061	152.9128	401.2887	425.3314	1.9933	0.7596	0.7166
310.6585	153.3588	399.344	425.0827	1.9875	0.7633	0.7170
310.8109	153.8611	402.4251	427.4562	1.9810	0.7574	0.7131
310.9633	154.199	406.8746	428.1289	1.9767	0.7491	0.7119
311.1157	154.2237	410.5276	425.6017	1.9763	0.7425	0.7162
311.2681	153.5971	410.4671	423.1337	1.9844	0.7426	0.7203
311.4205	152.7377	408.0269	421.1896	1.9956	0.7470	0.7237
311.5729	151.9664	406.8919	419.7194	2.0057	0.7491	0.7262
311.7253	151.0888	405.883	418.9066	2.0174	0.7510	0.7276
311.8777	150.1452	402.1154	417.3642	2.0300	0.7580	0.7303
312.0301	149.0764	395.0017	412.2178	2.0446	0.7716	0.7394
312.1825	148.0984	390.1911	407.0804	2.0581	0.7812	0.7487
312.3349	147.5902	388.2459	404.0324	2.0652	0.7851	0.7544
312.4873	147.9071	385.5739	403.0211	2.0608	0.7905	0.7563
312.6397	148.6051	391.1378	409.4593	2.0511	0.7793	0.7444
312.7921	149.8155	395.6788	421.4484	2.0345	0.7703	0.7232
312.9445	151.2602	396.5955	426.0514	2.0151	0.7685	0.7154
313.0969	152.2098	396.6768	426.3478	2.0025	0.7684	0.7149
313.2493	152.5927	396.7228	426.3481	1.9975	0.7683	0.7149
313.4017	152.5592	396.8638	426.4279	1.9979	0.7680	0.7148
313.5541	152.471	397.0115	426.618	1.9991	0.7677	0.7145
313.7065	152.3558	397.6631	428.5238	2.0006	0.7665	0.7113
313.8589	152.0058	400.2853	428.2754	2.0052	0.7615	0.7117
314.0113	151.4992	394.1941	421.1808	2.0119	0.7732	0.7237
314.1637	152.7715	407.2019	431.1528	1.9951	0.7485	0.7069
314.3161	153.7329	426.4699	439.51	1.9827	0.7147	0.6935
314.4685	154.2043	430.5634	441.1036	1.9766	0.7079	0.6910
314.6209	154.5159	430.7706	441.3344	1.9726	0.7076	0.6906
314.7733	155.0063	430.5401	441.1021	1.9664	0.7079	0.6910
314.9257	155.1683	429.4628	441.9759	1.9643	0.7097	0.6896
315.0781	155.1394	434.7066	442.0218	1.9647	0.7012	0.6896
315.2305	155.3544	439.4363	443.274	1.9620	0.6936	0.6876
315.3829	155.9667	441.8885	443.5615	1.9543	0.6898	0.6872
315.5353	156.3065	416.0893	444.9141	1.9500	0.7325	0.6851
315.6877	155.82	403.5399	442.136	1.9561	0.7553	0.6894
315.8401	155.7848	401.5551	437.6429	1.9565	0.7590	0.6965
315.9925	153.5479	395.1387	428.1197	1.9850	0.7714	0.7120
316.1449	152.0959	394.0826	426.2508	2.0040	0.7734	0.7151
316.2973	151.9735	394.2139	426.2606	2.0056	0.7732	0.7151
316.4497	152.3929	393.7205	426.0107	2.0001	0.7742	0.7155
316.6021	151.4969	393.937	425.88	2.0119	0.7737	0.7157
316.7545	150.909	394.5058	426.2079	2.0198	0.7726	0.7151
316.9069	150.9444	392.9606	424.8738	2.0193	0.7757	0.7174
317.0593	150.6584	389.5761	420.0177	2.0231	0.7824	0.7257
