HOLE:	U1508C
EXPEDITION:	371
TOP:	583.3574
BOTTOM:	690.3421
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
641.8789	120.6932	314.5121	288.3705	2.5254	0.9691	1.0570
642.0313	122.2005	313.8122	289.7207	2.4943	0.9713	1.0520
642.1837	122.0676	306.8148	288.5783	2.4970	0.9934	1.0562
642.3361	122.9882	314.4585	312.0931	2.4783	0.9693	0.9766
642.4885	123.9145	321.4092	322.4019	2.4598	0.9483	0.9454
642.6409	122.7551	324.2631	322.9856	2.4830	0.9400	0.9437
642.7933	122.8238	321.8489	323.0227	2.4816	0.9470	0.9436
642.9457	122.9473	324.6554	322.8138	2.4791	0.9388	0.9442
643.0981	123.2696	323.3427	322.5657	2.4726	0.9427	0.9449
643.2505	123.3067	321.9169	322.0779	2.4719	0.9468	0.9464
643.4029	122.6619	326.8763	320.8971	2.4849	0.9325	0.9498
643.5553	122.1188	333.5468	325.3295	2.4959	0.9138	0.9369
643.7077	122.554	337.9507	332.3366	2.4871	0.9019	0.9171
643.8601	123.4795	340.4937	331.1762	2.4684	0.8952	0.9204
644.0125	123.4355	341.6697	331.1125	2.4693	0.8921	0.9205
644.1649	122.5617	337.7985	327.3438	2.4869	0.9023	0.9311
644.3173	121.0302	288.7792	308.4765	2.5184	1.0555	0.9881
644.4697	117.2725	286.2758	293.7884	2.5991	1.0647	1.0375
644.6221	115.0822	282.4215	285.0444	2.6485	1.0792	1.0693
644.7745	115.2071	283.1734	284.8005	2.6457	1.0764	1.0702
644.9269	117.3161	287.5559	287.0974	2.5981	1.0600	1.0617
645.0793	117.2347	288.0602	287.3849	2.5999	1.0581	1.0606
645.2317	117.1656	287.0178	287.0259	2.6014	1.0620	1.0619
645.3841	116.6917	286.5798	285.9344	2.6120	1.0636	1.0660
645.5365	115.9197	286.0192	284.3345	2.6294	1.0657	1.0720
645.6889	115.7211	273.2863	279.9276	2.6339	1.1153	1.0889
645.8413	119.6157	299.101	306.1691	2.5482	1.0191	0.9955
645.9937	124.532	338.6045	334.0661	2.4476	0.9002	0.9124
646.1461	126.1035	340.2049	332.4746	2.4171	0.8959	0.9168
646.2985	126.1635	334.9405	332.0252	2.4159	0.9100	0.9180
646.4509	125.2818	337.1528	332.0706	2.4329	0.9040	0.9179
646.6033	123.1119	340.3911	331.3053	2.4758	0.8954	0.9200
646.7557	121.4552	350.3763	325.912	2.5096	0.8699	0.9352
646.9081	119.9635	345.4608	315.3863	2.5408	0.8823	0.9664
647.0605	116.9759	330.2958	311.4564	2.6057	0.9228	0.9786
647.2129	115.6054	337.6225	310.0813	2.6366	0.9028	0.9830
647.3653	115.3041	338.5954	311.1106	2.6434	0.9002	0.9797
647.5177	116.9421	341.5134	310.5677	2.6064	0.8925	0.9814
647.6701	119.5782	339.8285	305.0723	2.5490	0.8969	0.9991
647.8225	124.0725	315.7249	323.4465	2.4566	0.9654	0.9424
647.9749	127.0137	306.268	315.1337	2.3997	0.9952	0.9672
648.1273	126.2127	313.3381	300.6218	2.4150	0.9728	1.0139
648.2797	124.4936	316.1031	296.3299	2.4483	0.9642	1.0286
648.4321	121.7571	317.2078	296.4316	2.5033	0.9609	1.0282
648.5845	118.0888	321.1671	295.8729	2.5811	0.9490	1.0302
648.7369	114.6351	326.5488	288.1878	2.6589	0.9334	1.0576
648.8893	111.4598	317.3582	276.1028	2.7346	0.9604	1.1039
649.0417	111.4775	273.5893	275.1303	2.7342	1.1141	1.1078
649.1941	111.6747	273.2332	274.2327	2.7294	1.1155	1.1115
649.3465	111.1153	273.9089	274.3495	2.7431	1.1128	1.1110
649.4989	115.031	273.3778	274.2798	2.6497	1.1149	1.1113
649.6513	119.9357	279.3558	272.5624	2.5414	1.0911	1.1183
649.8037	116.9968	285.4115	284.3504	2.6052	1.0679	1.0719
649.9561	116.9282	296.9692	292.0528	2.6067	1.0264	1.0436
650.1085	117.0973	295.2704	292.5385	2.6030	1.0323	1.0419
650.2609	116.9869	291.8718	292.1837	2.6054	1.0443	1.0432
650.4133	117.0525	291.6753	293.4	2.6040	1.0450	1.0389
650.5657	116.9805	288.5867	293.4722	2.6056	1.0562	1.0386
650.7181	116.2892	288.9687	289.8272	2.6211	1.0548	1.0517
650.8705	116.2775	298.3336	284.4041	2.6213	1.0217	1.0717
651.0229	116.358	303.3438	287.8846	2.6195	1.0048	1.0588
651.1753	115.0011	301.8486	295.8551	2.6504	1.0098	1.0302
651.3277	113.9846	304.3507	295.7495	2.6740	1.0015	1.0306
651.4801	114.8981	305.9622	295.0493	2.6528	0.9962	1.0330
651.6325	114.9185	306.3181	303.0686	2.6523	0.9950	1.0057
651.7849	114.6041	284.9495	336.1059	2.6596	1.0697	0.9069
651.9373	116.5314	285.1968	280.0174	2.6156	1.0687	1.0885
652.0897	116.1559	285.9186	283.473	2.6241	1.0660	1.0752
652.2421	115.9387	293.8531	282.8891	2.6290	1.0373	1.0775
652.3945	115.7597	292.0335	282.4149	2.6330	1.0437	1.0793
652.5469	115.5946	294.6388	283.9577	2.6368	1.0345	1.0734
652.6993	117.0549	311.7503	286.1114	2.6039	0.9777	1.0653
652.8517	116.1906	316.6372	293.5086	2.6233	0.9626	1.0385
653.0041	118.0576	310.389	296.2749	2.5818	0.9820	1.0288
653.1565	119.2805	331.5102	296.2972	2.5553	0.9194	1.0287
653.3089	119.3641	351.3506	296.2154	2.5535	0.8675	1.0290
653.4613	117.8761	356.0068	295.9781	2.5858	0.8562	1.0298
653.6137	116.7371	321.4339	288.9424	2.6110	0.9483	1.0549
653.7661	117.1313	267.13	276.6287	2.6022	1.1410	1.1018
653.9185	117.7728	252.2314	277.7924	2.5880	1.2084	1.0972
654.0709	118.723	258.4151	286.5559	2.5673	1.1795	1.0637
654.2233	118.9943	264.2004	288.4541	2.5615	1.1537	1.0567
654.3757	119.6	265.2469	288.756	2.5485	1.1491	1.0556
654.5281	120.5497	258.1362	288.8506	2.5284	1.1808	1.0552
654.6805	122.1421	265.1956	302.1194	2.4955	1.1493	1.0089
654.8329	124.2265	292.9356	322.5999	2.4536	1.0405	0.9448
654.9853	125.224	316.57	328.8054	2.4340	0.9628	0.9270
655.1377	125.2015	317.095	329.9313	2.4345	0.9612	0.9238
655.2901	125.2269	294.0208	331.6833	2.4340	1.0367	0.9189
655.4425	123.7738	301.9917	325.9691	2.4626	1.0093	0.9351
655.5949	121.8413	312.5059	313.3761	2.5016	0.9753	0.9726
655.7473	121.7669	305.0511	310.2646	2.5031	0.9992	0.9824
655.8997	122.9653	304.0905	311.4064	2.4787	1.0023	0.9788
656.0521	122.8247	288.4486	311.1746	2.4816	1.0567	0.9795
656.2045	121.4276	281.6754	311.3066	2.5101	1.0821	0.9791
656.3569	121.3963	298.2362	310.0998	2.5108	1.0220	0.9829
656.5093	121.7501	296.2007	309.9842	2.5035	1.0290	0.9833
656.6617	123.801	297.6331	309.9066	2.4620	1.0241	0.9835
656.8141	126.6341	291.2102	311.0223	2.4069	1.0467	0.9800
656.9665	127.8499	283.1011	311.3498	2.3840	1.0766	0.9790
657.1189	128.221	293.8333	325.858	2.3771	1.0373	0.9354
657.2713	127.6602	296.0065	337.1915	2.3876	1.0297	0.9039
657.4237	126.6215	303.6351	314.8318	2.4072	1.0038	0.9681
657.5761	124.73	300.4939	308.0669	2.4437	1.0143	0.9894
657.7285	122.6254	303.0937	308.3377	2.4856	1.0056	0.9885
657.8809	121.1766	306.1551	308.0984	2.5153	0.9956	0.9893
658.0333	120.3274	301.0667	306.656	2.5331	1.0124	0.9939
658.1857	119.0918	301.0439	305.9836	2.5594	1.0125	0.9961
658.3381	117.1839	290.5642	301.0993	2.6010	1.0490	1.0123
658.4905	114.909	272.4913	292.7754	2.6525	1.1186	1.0411
658.6429	115.003	277.7241	296.9981	2.6504	1.0975	1.0263
658.7953	115.2549	277.1658	297.4828	2.6446	1.0997	1.0246
658.9477	114.9992	286.1843	302.0062	2.6505	1.0650	1.0093
659.1001	116.8267	315.2621	314.1893	2.6090	0.9668	0.9701
659.2525	117.5216	314.227	320.8337	2.5936	0.9700	0.9500
659.4049	118.8952	314.8385	321.0674	2.5636	0.9681	0.9493
659.5573	121.3337	314.0189	321.0526	2.5121	0.9706	0.9494
659.7097	122.0591	310.4653	320.8339	2.4972	0.9818	0.9500
659.8621	121.3385	309.5152	320.8433	2.5120	0.9848	0.9500
660.0145	122.5241	307.6187	325.0995	2.4877	0.9908	0.9376
660.1669	126.0113	305.274	332.9872	2.4188	0.9984	0.9154
660.3193	126.1346	310.4875	337.9878	2.4165	0.9817	0.9018
660.4717	125.7949	306.8381	340.4194	2.4230	0.9934	0.8954
660.6241	125.5419	310.1103	339.3513	2.4279	0.9829	0.8982
660.7765	125.3996	313.1367	338.8105	2.4306	0.9734	0.8996
660.9289	124.0213	322.2694	317.4635	2.4576	0.9458	0.9601
661.0813	120.3684	293.5879	296.9403	2.5322	1.0382	1.0265
661.2337	117.7213	262.3301	304.4937	2.5892	1.1619	1.0010
661.3861	117.0236	268.5713	299.9352	2.6046	1.1349	1.0162
661.5385	116.9576	268.3314	299.5307	2.6061	1.1359	1.0176
661.6909	117.3005	265.0539	302.5796	2.5985	1.1500	1.0073
661.8433	116.6015	268.1031	303.6793	2.6140	1.1369	1.0037
661.9957	114.7732	277.2795	296.4251	2.6557	1.0993	1.0283
662.1481	112.9298	290.9536	292.1193	2.6990	1.0476	1.0434
662.3005	113.3476	309.5965	296.4852	2.6891	0.9845	1.0280
662.4529	114.7499	314.3943	309.2611	2.6562	0.9695	0.9856
662.6053	115.8842	310.7843	317.3972	2.6302	0.9807	0.9603
662.7577	118.6495	315.3487	317.6335	2.5689	0.9665	0.9596
662.9101	119.1944	321.3207	316.4371	2.5572	0.9486	0.9632
663.0625	119.2196	321.9046	311.9507	2.5566	0.9469	0.9771
663.2149	118.0998	318.6587	309.0815	2.5809	0.9565	0.9861
663.3673	116.9908	321.5223	305.1361	2.6053	0.9480	0.9989
663.5197	115.2212	314.7889	292.126	2.6453	0.9683	1.0434
663.6721	112.8616	306.94	284.2581	2.7007	0.9930	1.0723
663.8245	111.5269	294.6041	287.26	2.7330	1.0346	1.0611
663.9769	111.5088	291.7471	288.4315	2.7334	1.0447	1.0568
664.1293	111.8511	293.3198	288.3697	2.7251	1.0391	1.0570
664.2817	112.417	297.9258	288.8136	2.7113	1.0231	1.0554
664.4341	113.4602	299.7207	292.9085	2.6864	1.0169	1.0406
664.5865	114.7817	297.2428	298.2473	2.6555	1.0254	1.0220
664.7389	116.904	300.4548	298.244	2.6073	1.0145	1.0220
664.8913	117.2337	301.6791	298.5039	2.5999	1.0103	1.0211
665.0437	116.4262	294.92	298.9828	2.6180	1.0335	1.0195
665.1961	115.1987	297.7362	299.0618	2.6459	1.0237	1.0192
665.3485	115.4206	301.4825	299.1588	2.6408	1.0110	1.0189
665.5009	114.7518	298.1838	295.5684	2.6562	1.0222	1.0312
665.6533	113.6891	290.4379	294.6127	2.6810	1.0494	1.0346
665.8057	113.7917	288.039	300.1425	2.6786	1.0582	1.0155
665.9581	115.3241	289.7623	299.5345	2.6430	1.0519	1.0176
666.1105	115.8497	286.1355	299.6918	2.6310	1.0652	1.0170
666.2629	114.5273	291.6673	300.306	2.6614	1.0450	1.0150
666.4153	112.9382	303.8846	299.6721	2.6988	1.0030	1.0171
666.5677	113.8183	300.0844	297.2697	2.6780	1.0157	1.0253
666.7201	115.3964	296.4671	298.2098	2.6413	1.0281	1.0221
666.8725	116.6602	299.269	298.8549	2.6127	1.0185	1.0199
667.0249	116.7902	298.9515	298.2665	2.6098	1.0196	1.0219
667.1773	117.1867	304.9091	299.265	2.6010	0.9996	1.0185
667.3297	117.6754	316.0542	304.6865	2.5902	0.9644	1.0004
667.4821	117.2786	329.6205	310.8132	2.5989	0.9247	0.9807
667.6345	115.5971	332.8466	310.5929	2.6367	0.9157	0.9813
667.7869	117.0235	319.1862	306.2612	2.6046	0.9549	0.9952
667.9393	117.4723	280.7258	304.6246	2.5947	1.0858	1.0006
668.0917	116.0741	272.4146	306.9413	2.6259	1.1189	0.9930
668.2441	115.1991	287.129	302.9659	2.6459	1.0615	1.0061
668.3965	115.0379	291.0056	302.4179	2.6496	1.0474	1.0079
668.5489	113.8786	290.9597	302.5855	2.6765	1.0476	1.0073
668.7013	114.1513	290.257	302.5938	2.6701	1.0501	1.0073
668.8537	114.2588	272.0717	302.031	2.6676	1.1203	1.0092
669.0061	114.4758	243.6635	302.3196	2.6626	1.2509	1.0082
669.1585	114.7793	243.6635	305.9847	2.6555	1.2509	0.9961
669.3109	114.9721	266.7966	308.4707	2.6511	1.1424	0.9881
669.4633	114.9329	305.633	304.1295	2.6520	0.9973	1.0022
669.6157	115.272	309.4074	302.7104	2.6442	0.9851	1.0069
669.7681	115.5555	334.2422	303.2408	2.6377	0.9119	1.0051
669.9205	115.2265	380.3396	298.8604	2.6452	0.8014	1.0199
670.0729	115.4598	380.7664	300.6867	2.6399	0.8005	1.0137
670.2253	115.3584	376.2762	300.5426	2.6422	0.8100	1.0142
670.3777	114.524	377.9855	297.1752	2.6615	0.8064	1.0257
670.5301	114.0024	335.5427	297.8572	2.6736	0.9084	1.0233
670.6825	113.122	267.7904	302.4644	2.6944	1.1382	1.0077
670.8349	112.4285	278.7295	295.8775	2.7111	1.0935	1.0302
670.9873	112.1838	295.6028	293.0276	2.7170	1.0311	1.0402
671.1397	112.2281	297.0137	294.1044	2.7159	1.0262	1.0364
671.2921	112.3024	302.1282	293.4284	2.7141	1.0088	1.0388
671.4445	111.924	305.6113	292.9592	2.7233	0.9973	1.0404
671.5969	112.3398	296.5492	291.537	2.7132	1.0278	1.0455
671.7493	112.481	298.5016	284.9754	2.7098	1.0211	1.0696
671.9017	111.6175	312.2282	279.9549	2.7308	0.9762	1.0887
672.0541	110.2417	315.9395	279.0463	2.7648	0.9647	1.0923
672.2065	108.4586	313.8441	281.8393	2.8103	0.9712	1.0815
672.3589	107.6216	313.8441	280.3468	2.8321	0.9712	1.0872
672.5113	107.0553	310.5611	272.2645	2.8471	0.9814	1.1195
672.6637	107.4209	306.8742	268.9468	2.8374	0.9932	1.1333
672.8161	109.1624	303.8906	269.0235	2.7922	1.0030	1.1330
672.9685	110.1579	303.3688	268.9326	2.7669	1.0047	1.1334
673.1209	110.3831	308.0571	272.8355	2.7613	0.9894	1.1172
673.2733	111.0368	303.3477	283.4162	2.7450	1.0048	1.0755
673.4257	112.0207	303.0876	298.4593	2.7209	1.0056	1.0212
673.5781	112.1952	298.8276	305.6211	2.7167	1.0200	0.9973
673.7305	112.341	298.9971	300.235	2.7132	1.0194	1.0152
673.8829	112.8693	291.8884	299.7819	2.7005	1.0442	1.0167
674.0353	112.6965	280.1889	284.7733	2.7046	1.0878	1.0703
674.1877	112.2092	280.1889	273.8754	2.7164	1.0878	1.1129
674.3401	112.1717	284.869	288.7717	2.7173	1.0700	1.0555
674.4925	111.6804	295.0031	288.7212	2.7292	1.0332	1.0557
674.6449	111.568	300.0723	289.1293	2.7320	1.0158	1.0542
674.7973	111.8843	297.9913	289.1741	2.7242	1.0228	1.0540
674.9497	112.2262	298.2357	287.4564	2.7159	1.0220	1.0603
675.1021	112.8564	309.6626	291.619	2.7008	0.9843	1.0452
675.2545	112.7954	318.3098	291.9521	2.7022	0.9576	1.0440
675.4069	112.7615	311.3599	278.3725	2.7031	0.9789	1.0949
675.5593	111.7378	292.8703	275.7717	2.7278	1.0407	1.1053
675.7117	109.7067	272.5287	261.2318	2.7783	1.1184	1.1668
675.8641	108.5465	252.3195	240.9963	2.8080	1.2080	1.2647
676.0165	107.352	233.9478	242.0477	2.8393	1.3029	1.2593
676.1689	106.7019	227.6737	251.5315	2.8566	1.3388	1.2118
676.3213	107.5372	230.0138	252.5591	2.8344	1.3251	1.2068
676.4737	108.2091	239.9107	257.3534	2.8168	1.2705	1.1844
676.6261	110.9369	301.1155	277.9436	2.7475	1.0122	1.0966
676.7785	115.3506	352.9083	306.1268	2.6424	0.8637	0.9957
676.9309	116.813	327.5161	317.906	2.6093	0.9306	0.9588
677.0833	117.4908	316.6578	320.8376	2.5942	0.9626	0.9500
677.2357	118.2571	311.0766	320.7786	2.5774	0.9798	0.9502
677.3881	117.3634	291.2902	317.0213	2.5971	1.0464	0.9614
677.5405	116.05	297.5673	305.4831	2.6265	1.0243	0.9978
677.6929	113.3521	298.4055	285.389	2.6890	1.0214	1.0680
677.8453	109.3361	280.7416	268.0692	2.7877	1.0857	1.1370
677.9977	107.6577	292.3484	265.6183	2.8312	1.0426	1.1475
678.1501	110.0485	292.4212	266.9535	2.7697	1.0423	1.1418
678.3025	111.0167	297.3453	274.4441	2.7455	1.0251	1.1106
678.4549	112.3463	298.6778	276.1583	2.7130	1.0205	1.1037
678.6073	113.4161	293.1722	276.0975	2.6874	1.0397	1.1040
678.7597	112.0297	295.9186	277.2106	2.7207	1.0300	1.0995
678.9121	110.1461	294.466	282.3224	2.7672	1.0351	1.0796
679.0645	110.0625	288.9737	283.6109	2.7693	1.0548	1.0747
679.2169	110.6752	286.3512	278.5394	2.7540	1.0644	1.0943
679.3693	109.6837	285.0402	278.4071	2.7789	1.0693	1.0948
679.5217	110.1634	284.7097	278.5146	2.7668	1.0706	1.0944
679.6741	110.5349	278.8521	274.6949	2.7575	1.0931	1.1096
679.8265	108.8146	278.8521	269.1225	2.8011	1.0931	1.1326
679.9789	106.0359	279.3394	263.838	2.8745	1.0911	1.1553
680.1313	105.1077	278.5125	256.9006	2.8999	1.0944	1.1865
680.2837	104.4923	272.8147	256.5185	2.9170	1.1172	1.1882
680.4361	104.1574	267.6298	256.1628	2.9263	1.1389	1.1899
680.5885	105.1184	268.7224	256.3648	2.8996	1.1343	1.1889
680.7409	105.3451	272.5949	256.8314	2.8933	1.1181	1.1868
680.8933	106.9552	283.9224	262.7144	2.8498	1.0735	1.1602
681.0457	110.6728	311.8539	275.77	2.7541	0.9774	1.1053
681.1981	112.1729	334.6779	281.3431	2.7172	0.9107	1.0834
681.3505	113.0829	327.4514	281.2837	2.6954	0.9308	1.0836
681.5029	112.8661	322.0645	281.1267	2.7005	0.9464	1.0842
681.6553	112.5098	334.46	281.1689	2.7091	0.9113	1.0840
681.8077	111.7825	336.7808	281.3506	2.7267	0.9050	1.0833
681.9601	112.563	329.8363	281.159	2.7078	0.9241	1.0841
682.1125	110.3662	309.3131	278.9265	2.7617	0.9854	1.0928
682.2649	109.7719	286.3107	276.1407	2.7767	1.0646	1.1038
682.4173	111.4545	293.222	276.0207	2.7347	1.0395	1.1043
682.5697	110.3097	291.3962	276.331	2.7631	1.0460	1.1030
682.7221	108.7671	295.727	276.6246	2.8023	1.0307	1.1019
682.8745	106.7179	298.2407	267.4568	2.8561	1.0220	1.1396
683.0269	108.9951	295.6073	254.5744	2.7965	1.0311	1.1973
683.1793	109.6865	290.0197	254.8882	2.7788	1.0510	1.1958
683.3317	109.6173	306.0392	254.4637	2.7806	0.9960	1.1978
683.4841	107.723	325.9368	254.4405	2.8295	0.9352	1.1979
683.6365	104.2982	317.3534	254.2243	2.9224	0.9604	1.1989
683.7889	103.1759	291.8244	252.9899	2.9542	1.0445	1.2048
683.9413	102.3717	295.0162	252.7548	2.9774	1.0332	1.2059
684.0937	102.1591	298.6503	253.1107	2.9836	1.0206	1.2042
684.2461	102.466	292.3074	253.0399	2.9746	1.0427	1.2046
684.3985	102.909	279.9792	252.2379	2.9618	1.0887	1.2084
684.5509	105.2818	270.3792	250.7848	2.8951	1.1273	1.2154
684.7033	107.8995	266.359	250.3142	2.8249	1.1443	1.2177
684.8557	108.5129	267.3251	250.2926	2.8089	1.1402	1.2178
685.0081	107.9684	278.0365	249.932	2.8230	1.0963	1.2195
685.1605	109.0829	284.2554	248.907	2.7942	1.0723	1.2246
685.3129	108.8338	284.5605	249.3598	2.8006	1.0711	1.2223
685.4653	107.5256	284.4289	249.4169	2.8347	1.0716	1.2221
685.6177	106.6883	284.7586	249.3594	2.8569	1.0704	1.2223
685.7701	106.4207	284.3091	249.4784	2.8641	1.0721	1.2217
685.9225	104.6901	283.3258	250.0097	2.9115	1.0758	1.2192
686.0749	104.7077	281.7684	250.4205	2.9110	1.0817	1.2172
686.2273	103.9231	277.9764	250.6129	2.9329	1.0965	1.2162
686.3797	104.2516	274.9639	250.6181	2.9237	1.1085	1.2162
686.5321	105.6658	273.9655	251.3176	2.8846	1.1125	1.2128
686.6845	105.4965	272.8578	252.5318	2.8892	1.1171	1.2070
686.8369	105.0612	231.0837	252.5318	2.9012	1.3190	1.2070
686.9893	105.0562	170.0741	252.5318	2.9013	1.7922	1.2070
687.1417	105.098	170.0741	252.5318	2.9002	1.7922	1.2070
687.2941	105.1294	170.0741	252.5318	2.8993	1.7922	1.2070
687.4465	105.0986	170.0741	252.5318	2.9001	1.7922	1.2070
687.5989	105.0932	170.0741	252.5318	2.9003	1.7922	1.2070
687.7513	105.0811	170.0741	252.5318	2.9006	1.7922	1.2070
687.9037	105.0538	170.0741	252.5318	2.9014	1.7922	1.2070
688.0561	105.0923	170.0741	252.5318	2.9003	1.7922	1.2070
688.2085	105.2012	170.0741	252.5318	2.8973	1.7922	1.2070
688.3609	105.2629	170.0741	252.5318	2.8956	1.7922	1.2070
688.5133	105.2709	170.0741	252.5318	2.8954	1.7922	1.2070
688.6657	105.297	170.0741	252.5318	2.8947	1.7922	1.2070
688.8181	105.2959	170.0741	252.5318	2.8947	1.7922	1.2070
688.9705	105.3357	170.0741	252.5318	2.8936	1.7922	1.2070
689.1229	105.3661	170.0741	252.5318	2.8928	1.7922	1.2070
689.2753	105.3924	170.0741	252.5318	2.8920	1.7922	1.2070
689.4277	105.5053	170.0741	252.5318	2.8890	1.7922	1.2070
689.5801	105.5885	170.0741	252.5318	2.8867	1.7922	1.2070
689.7325	105.6916	170.0741	252.5318	2.8839	1.7922	1.2070
689.8849	105.7531	170.0741	252.5318	2.8822	1.7922	1.2070
690.0373	105.7324	170.0741	252.5318	2.8827	1.7922	1.2070
690.1897	105.7362	170.0741	252.5318	2.8826	1.7922	1.2070
690.3421	105.6911	170.0741	252.5318	2.8839	1.7922	1.2070

